Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
41	3x	open_chromatin_state_7	48117.2	150577.2	0
42	3x	open_chromatin_state_7	38345.2	131765.3	0
43	3x	open_chromatin_state_7	40944.1	155026.2	0
44	3x	open_chromatin_state_7	96103.9	223101.6	0
45	3x	open_chromatin_state_7	35955.9	114384.6	0
46	3x	open_chromatin_state_7	34114.0	135391.5	0
47	3x	open_chromatin_state_7	48168.8	151017.8	0
48	3x	open_chromatin_state_7	52497.6	147115.4	0
49	3x	open_chromatin_state_7	16474.7	31668.8	0
50	3x	open_chromatin_state_7	35090.9	117309.2	0
51	3x	open_chromatin_state_7	36623.5	114190.8	0
52	3x	open_chromatin_state_7	29754.5	119684.3	0
53	3x	open_chromatin_state_7	88997.3	231919.1	0
54	3x	open_chromatin_state_7	57496.0	168532.3	0
55	3x	open_chromatin_state_7	37524.3	127846.8	0
56	3x	open_chromatin_state_7	22302.3	82082.6	0
57	3x	open_chromatin_state_7	38609.6	110774.0	0
58	3x	open_chromatin_state_7	28841.5	74536.4	0
59	3x	open_chromatin_state_7	43740.7	138529.5	0
60	3x	open_chromatin_state_7	40746.1	129012.2	0
61	3x	open_chromatin_state_7	50537.5	121601.3	0
62	3x	open_chromatin_state_7	74110.7	191755.0	0
63	3x	open_chromatin_state_7	17944.1	33458.2	0
64	3x	open_chromatin_state_7	17009.1	38247.0	0
65	3x	open_chromatin_state_7	52659.8	156485.0	0
66	3x	open_chromatin_state_7	35320.2	107762.2	0
67	3x	open_chromatin_state_7	14224.1	19722.1	0
68	3x	open_chromatin_state_7	42030.5	87791.0	0
69	3x	open_chromatin_state_7	36536.8	116788.1	0
70	3x	open_chromatin_state_7	60059.8	161103.9	0
71	3x	open_chromatin_state_7	36565.7	92964.7	0
72	3x	open_chromatin_state_7	21497.7	49442.5	0
73	3x	open_chromatin_state_7	47854.8	141051.7	0
74	3x	open_chromatin_state_7	114930.5	231747.2	0
75	3x	open_chromatin_state_7	41368.5	153751.2	0
76	3x	open_chromatin_state_7	33502.3	114359.8	0
77	3x	open_chromatin_state_7	46673.6	126732.7	0
78	3x	open_chromatin_state_7	19688.9	59870.0	0
79	3x	open_chromatin_state_7	33166.8	121809.1	0
80	3x	open_chromatin_state_7	18854.2	46522.4	0
81	3x	open_chromatin_state_7	17492.4	51626.4	0
82	3x	open_chromatin_state_7	76283.3	199078.4	0
83	3x	open_chromatin_state_7	51038.6	148633.0	0
84	3x	open_chromatin_state_7	8952.1	15798.8	1
85	3x	open_chromatin_state_7	41073.1	120042.6	1
86	3x	open_chromatin_state_7	29748.3	89234.9	1
87	3x	open_chromatin_state_7	52785.2	151826.6	1
88	3x	open_chromatin_state_7	39690.0	90285.2	1
89	3x	open_chromatin_state_7	60035.0	198221.1	1
90	3x	open_chromatin_state_7	86178.4	186414.7	1
91	3x	open_chromatin_state_7	56085.3	154680.0	1
92	3x	open_chromatin_state_7	80303.0	204826.3	1
93	3x	open_chromatin_state_7	21030.9	58789.0	1
94	3x	open_chromatin_state_7	50822.5	143619.1	1
95	3x	open_chromatin_state_7	26395.9	84688.2	1
96	3x	open_chromatin_state_7	22291.9	49740.4	1
97	3x	open_chromatin_state_7	30278.2	81984.8	1
98	3x	open_chromatin_state_7	25846.2	59648.5	1
99	3x	open_chromatin_state_7	28162.3	87738.8	1
100	3x	open_chromatin_state_7	13802.1	20367.5	1
101	3x	open_chromatin_state_7	33847.8	107825.5	1
102	3x	open_chromatin_state_7	53487.8	160030.4	1
103	3x	open_chromatin_state_7	21470.9	62269.6	1
104	3x	open_chromatin_state_7	21599.2	66224.3	1
105	3x	open_chromatin_state_7	10345.1	14229.4	2
106	3x	open_chromatin_state_7	36350.4	98572.0	2
107	3x	open_chromatin_state_7	44153.2	137018.0	2
108	3x	open_chromatin_state_7	75788.1	216136.2	2
109	3x	open_chromatin_state_7	36974.4	120258.3	2
110	3x	open_chromatin_state_7	45202.6	146166.1	2
111	3x	open_chromatin_state_7	40019.6	103785.3	2
112	3x	open_chromatin_state_7	18085.5	55856.8	2
113	3x	open_chromatin_state_7	44801.4	124027.1	2
114	3x	open_chromatin_state_7	38842.7	120098.3	2
115	3x	open_chromatin_state_7	40538.6	119665.5	2
116	3x	open_chromatin_state_7	40374.7	137282.6	2
117	3x	open_chromatin_state_7	29814.9	103580.2	2
118	3x	open_chromatin_state_7	39631.0	104706.6	2
119	3x	open_chromatin_state_7	39195.0	92828.1	2
120	3x	open_chromatin_state_7	33885.2	102888.4	2
121	3x	open_chromatin_state_7	41738.9	129949.9	2
122	3x	open_chromatin_state_7	38481.3	105729.4	2
123	3x	open_chromatin_state_7	48621.3	138965.1	2
124	3x	open_chromatin_state_7	25258.8	52928.3	2
125	3x	open_chromatin_state_7	28146.6	49944.1	2
126	3x	open_chromatin_state_7	43423.7	148336.1	2
127	3x	open_chromatin_state_7	28770.1	70534.8	2
128	3x	open_chromatin_state_7	75483.9	190965.1	2
129	3x	open_chromatin_state_7	42761.8	133174.6	2
130	3x	open_chromatin_state_7	35716.6	123589.4	2
131	3x	open_chromatin_state_7	26625.1	84533.9	2
132	3x	open_chromatin_state_7	9257.5	13854.1	3
133	3x	open_chromatin_state_7	31198.8	108292.3	3
134	3x	open_chromatin_state_7	11170.2	16580.6	4
135	3x	open_chromatin_state_7	22540.4	56529.5	4
136	3x	open_chromatin_state_7	17945.2	56429.2	4
137	3x	open_chromatin_state_7	17551.7	69500.7	4
138	3x	open_chromatin_state_7	38152.9	110344.0	4
139	3x	open_chromatin_state_7	41121.8	109126.3	4
140	3x	open_chromatin_state_7	34331.8	103004.3	4
141	3x	open_chromatin_state_7	45068.9	123692.1	4
142	3x	open_chromatin_state_7	29228.3	75741.2	4
143	3x	open_chromatin_state_7	56731.3	167705.3	4
144	3x	open_chromatin_state_7	72897.3	190721.7	4
145	3x	open_chromatin_state_7	62920.4	190420.9	4
146	3x	open_chromatin_state_7	34074.4	102939.2	4
147	3x	open_chromatin_state_7	28984.5	79601.0	4
148	3x	open_chromatin_state_7	30400.8	74944.3	4
149	3x	open_chromatin_state_7	37662.4	124482.1	4
150	3x	open_chromatin_state_7	18157.0	56001.3	4
151	3x	open_chromatin_state_7	35803.6	91970.9	4
152	3x	open_chromatin_state_7	31142.5	100787.3	4
153	3x	open_chromatin_state_7	24352.7	61193.2	4
154	3x	open_chromatin_state_7	26459.9	116547.9	4
155	3x	open_chromatin_state_7	25167.4	71891.6	4
156	3x	open_chromatin_state_7	42082.0	125678.8	4
157	3x	open_chromatin_state_7	46035.9	152407.2	4
158	3x	open_chromatin_state_7	51105.1	150924.2	4
159	3x	open_chromatin_state_7	34703.1	132907.5	4
160	3x	open_chromatin_state_7	48431.0	133770.9	4
161	3x	open_chromatin_state_7	20654.0	30424.1	4
162	3x	open_chromatin_state_7	39681.5	135306.1	4
163	3x	open_chromatin_state_7	37722.6	104034.9	4
164	3x	open_chromatin_state_7	43643.2	120150.8	4
165	3x	open_chromatin_state_7	72003.7	209458.6	4
166	3x	open_chromatin_state_7	50885.0	151828.6	4
167	3x	open_chromatin_state_7	30532.0	121411.4	4
168	3x	open_chromatin_state_7	35558.9	107367.8	4
169	3x	open_chromatin_state_7	51068.7	140234.9	4
170	3x	open_chromatin_state_7	10279.8	18071.7	5
171	3x	open_chromatin_state_7	13297.7	19715.8	5
172	3x	open_chromatin_state_7	51262.5	155535.2	5
173	3x	open_chromatin_state_7	64131.2	167720.8	5
174	3x	open_chromatin_state_7	42226.4	142843.3	5
175	3x	open_chromatin_state_7	46941.2	139615.0	5
176	3x	open_chromatin_state_7	23759.0	77410.1	5
177	3x	open_chromatin_state_7	41328.1	155186.8	5
178	3x	open_chromatin_state_7	38247.8	136368.9	5
179	3x	open_chromatin_state_7	30442.4	108178.2	5
180	3x	open_chromatin_state_7	40623.3	125750.3	5
181	3x	open_chromatin_state_7	36222.6	139893.0	5
182	3x	open_chromatin_state_7	20741.2	65135.5	5
183	3x	open_chromatin_state_7	29492.6	71574.3	5
184	3x	open_chromatin_state_7	25165.3	75229.7	5
185	3x	open_chromatin_state_7	14326.0	18812.9	5
186	3x	open_chromatin_state_7	60653.7	173452.6	5
187	3x	open_chromatin_state_7	75713.7	193785.7	5
188	3x	open_chromatin_state_7	26687.1	75664.9	5
189	3x	open_chromatin_state_7	17389.8	52457.5	5
190	3x	open_chromatin_state_7	10083.2	14609.3	6
191	3x	open_chromatin_state_7	39481.4	113305.0	6
192	3x	open_chromatin_state_7	45277.2	153180.6	6
193	3x	open_chromatin_state_7	38174.3	114234.4	6
194	3x	open_chromatin_state_7	49000.8	170420.7	6
195	3x	open_chromatin_state_7	18969.0	38198.2	6
196	3x	open_chromatin_state_7	35868.7	105799.1	6
197	3x	open_chromatin_state_7	20117.2	38657.3	6
198	3x	open_chromatin_state_7	46833.2	146495.7	6
199	3x	open_chromatin_state_7	43755.7	154953.4	6
200	3x	open_chromatin_state_7	9522.2	13495.9	7
201	3x	open_chromatin_state_7	46890.3	146308.3	7
202	3x	open_chromatin_state_7	34811.2	104470.8	7
203	3x	open_chromatin_state_7	29479.3	125860.8	7
204	3x	open_chromatin_state_7	114677.6	256435.9	7
205	3x	open_chromatin_state_7	67725.5	184561.4	7
206	3x	open_chromatin_state_7	40955.1	128066.4	7
207	3x	open_chromatin_state_7	28217.3	114424.5	7
208	3x	open_chromatin_state_7	44053.0	91883.1	7
209	3x	open_chromatin_state_7	32599.3	112997.5	7
210	3x	open_chromatin_state_7	24588.8	101053.4	7
211	3x	open_chromatin_state_7	56946.0	160814.2	7
212	3x	open_chromatin_state_7	16089.3	23899.4	7
213	3x	open_chromatin_state_7	39233.3	136084.1	7
214	3x	open_chromatin_state_7	48394.1	143263.1	7
215	3x	open_chromatin_state_7	77716.6	194551.1	7
216	3x	open_chromatin_state_7	39385.9	134916.0	7
217	3x	open_chromatin_state_7	43308.0	119467.3	7
218	3x	open_chromatin_state_7	35926.4	115540.5	7
219	3x	open_chromatin_state_7	47800.5	151213.3	7
220	3x	open_chromatin_state_7	40452.8	129034.6	7
221	3x	open_chromatin_state_7	13716.1	21073.4	7
222	3x	open_chromatin_state_7	30955.3	132069.6	7
223	3x	open_chromatin_state_7	31968.6	122518.6	7
224	3x	open_chromatin_state_7	19764.8	47580.5	7
225	3x	open_chromatin_state_7	9566.5	9796.2	8
226	3x	open_chromatin_state_7	10382.4	18070.8	9
227	3x	open_chromatin_state_7	46008.5	139256.6	9
228	3x	open_chromatin_state_7	64750.0	174745.4	9
229	3x	open_chromatin_state_7	20376.2	48416.8	9
230	3x	open_chromatin_state_7	67652.7	180145.7	9
231	3x	open_chromatin_state_7	31689.7	100767.2	9
232	3x	open_chromatin_state_7	16555.2	29023.7	9
233	3x	open_chromatin_state_7	34663.3	125994.9	9
234	3x	open_chromatin_state_7	91727.0	234787.9	9
235	3x	open_chromatin_state_7	49010.7	141840.6	9
236	3x	open_chromatin_state_7	40729.3	111644.1	9
237	3x	open_chromatin_state_7	51692.9	180010.0	9
238	3x	open_chromatin_state_7	42401.0	111940.5	9
239	3x	open_chromatin_state_7	52089.1	152395.2	9
240	3x	open_chromatin_state_7	44066.4	111865.0	9
241	3x	open_chromatin_state_7	56574.7	174604.5	9
242	3x	open_chromatin_state_7	46316.0	138588.7	9
243	3x	open_chromatin_state_7	20891.3	41790.7	9
244	3x	open_chromatin_state_7	65308.5	194367.4	9
245	3x	open_chromatin_state_7	24879.3	72005.2	9
246	3x	open_chromatin_state_7	16021.0	38115.4	9
247	3x	open_chromatin_state_7	28100.5	88368.9	9
248	3x	open_chromatin_state_7	20956.5	33753.5	9
249	3x	open_chromatin_state_7	19019.3	33117.7	9
250	3x	open_chromatin_state_7	52253.2	156566.9	9
251	3x	open_chromatin_state_7	59445.0	151914.8	9
252	3x	open_chromatin_state_7	35807.8	117199.4	9
253	3x	open_chromatin_state_7	52459.3	155461.7	9
254	3x	open_chromatin_state_7	11365.0	14364.2	10
255	3x	open_chromatin_state_7	68598.5	186525.9	10
256	3x	open_chromatin_state_7	23072.5	52256.8	10
257	3x	open_chromatin_state_7	28452.5	125767.2	10
258	3x	open_chromatin_state_7	32610.9	129575.0	10
259	3x	open_chromatin_state_7	73732.8	201133.0	10
260	3x	open_chromatin_state_7	35523.4	115705.2	10
261	3x	open_chromatin_state_7	26635.3	117141.3	10
262	3x	open_chromatin_state_7	44234.7	138135.2	10
263	3x	open_chromatin_state_7	17424.6	77601.0	10
264	3x	open_chromatin_state_7	51036.1	173393.2	10
265	3x	open_chromatin_state_7	46013.3	148933.3	10
266	3x	open_chromatin_state_7	37112.1	140509.9	10
267	3x	open_chromatin_state_7	32016.3	133082.7	10
268	3x	open_chromatin_state_7	43893.5	161116.7	10
269	3x	open_chromatin_state_7	32264.0	87798.2	10
270	3x	open_chromatin_state_7	30244.4	112185.3	10
271	3x	open_chromatin_state_7	64597.9	162572.0	10
272	3x	open_chromatin_state_7	52410.2	147085.7	10
273	3x	open_chromatin_state_7	16548.0	42491.3	10
274	3x	open_chromatin_state_7	57500.3	149248.9	10
275	3x	open_chromatin_state_7	33917.9	69104.9	10
276	3x	open_chromatin_state_7	32375.2	127400.0	10
277	3x	open_chromatin_state_7	51139.1	147384.4	10
278	3x	open_chromatin_state_7	41264.7	118673.3	10
279	3x	open_chromatin_state_7	33754.5	81723.5	10
280	3x	open_chromatin_state_7	30757.1	124619.2	10
281	3x	open_chromatin_state_7	11431.5	13114.7	11
282	3x	open_chromatin_state_7	31846.8	105808.3	11
283	3x	open_chromatin_state_7	16270.0	36772.0	11
284	3x	open_chromatin_state_7	38432.9	125034.0	11
285	3x	open_chromatin_state_7	19682.6	53730.1	11
286	3x	open_chromatin_state_7	55518.7	162809.4	11
287	3x	open_chromatin_state_7	23482.6	55121.0	11
288	3x	open_chromatin_state_7	70355.9	176789.7	11
289	3x	open_chromatin_state_7	61355.7	180331.8	11
290	3x	open_chromatin_state_7	26365.3	76564.8	11
291	3x	open_chromatin_state_7	16922.2	27682.5	11
292	3x	open_chromatin_state_7	55903.2	149576.9	11
293	3x	open_chromatin_state_7	8778.1	10021.9	12
294	3x	open_chromatin_state_7	73858.5	192773.7	12
295	3x	open_chromatin_state_7	30195.4	98829.3	12
296	3x	open_chromatin_state_7	36161.8	99380.9	12
297	3x	open_chromatin_state_7	38634.4	126048.5	12
298	3x	open_chromatin_state_7	31451.1	96090.1	12
299	3x	open_chromatin_state_7	28032.3	112712.5	12
300	3x	open_chromatin_state_7	46880.9	137959.2	12
301	3x	open_chromatin_state_7	11210.9	16589.1	13
302	3x	open_chromatin_state_7	56936.9	162969.9	13
303	3x	open_chromatin_state_7	32871.7	93591.1	13
304	3x	open_chromatin_state_7	53743.5	122309.7	13
305	3x	open_chromatin_state_7	21194.5	62160.2	13
306	3x	open_chromatin_state_7	75917.2	191213.2	13
307	3x	open_chromatin_state_7	18572.7	57023.5	13
308	3x	open_chromatin_state_7	37740.4	101370.9	13
309	3x	open_chromatin_state_7	31207.0	63795.5	13
310	3x	open_chromatin_state_7	46607.5	156172.9	13
311	3x	open_chromatin_state_7	74338.2	194533.0	13
312	3x	open_chromatin_state_7	42383.9	128689.6	13
313	3x	open_chromatin_state_7	36873.0	96685.1	13
314	3x	open_chromatin_state_7	64477.0	181310.1	13
315	3x	open_chromatin_state_7	39049.2	105939.5	13
316	3x	open_chromatin_state_7	40609.3	129553.4	13
317	3x	open_chromatin_state_7	68212.2	202903.1	13
318	3x	open_chromatin_state_7	20302.5	40677.3	13
319	3x	open_chromatin_state_7	29492.2	130673.0	13
320	3x	open_chromatin_state_7	13741.4	22718.0	13
321	3x	open_chromatin_state_7	72542.2	222955.9	13
322	3x	open_chromatin_state_7	32873.4	89664.8	13
323	3x	open_chromatin_state_7	42136.5	145834.0	13
324	3x	open_chromatin_state_7	32042.5	133649.2	13
325	3x	open_chromatin_state_7	62256.0	174109.3	13
326	3x	open_chromatin_state_7	49394.1	167113.5	13
327	3x	open_chromatin_state_7	28705.2	116004.0	13
328	3x	open_chromatin_state_7	54865.7	157654.8	13
329	3x	open_chromatin_state_7	80240.4	200392.4	13
330	3x	open_chromatin_state_7	62603.5	172038.1	13
331	3x	open_chromatin_state_7	45057.0	105397.2	13
332	3x	open_chromatin_state_7	37809.6	116731.1	13
333	3x	open_chromatin_state_7	49590.6	184550.2	13
334	3x	open_chromatin_state_7	35662.8	103335.2	13
335	3x	open_chromatin_state_7	6737.2	8424.7	14
336	3x	open_chromatin_state_7	13277.5	20784.0	14
337	3x	open_chromatin_state_7	21718.3	52151.1	14
338	3x	open_chromatin_state_7	16686.8	30083.5	14
339	3x	open_chromatin_state_7	64662.3	185956.9	14
340	3x	open_chromatin_state_7	10783.0	17229.5	15
341	3x	open_chromatin_state_7	62806.3	165127.3	15
342	3x	open_chromatin_state_7	59583.6	154562.0	15
343	3x	open_chromatin_state_7	56295.9	170062.8	15
344	3x	open_chromatin_state_7	29805.4	92892.4	15
345	3x	open_chromatin_state_7	44203.4	118762.5	15
346	3x	open_chromatin_state_7	41436.4	145240.1	15
347	3x	open_chromatin_state_7	26826.5	109081.2	15
348	3x	open_chromatin_state_7	25496.2	72663.0	15
349	3x	open_chromatin_state_7	53404.4	155742.4	15
350	3x	open_chromatin_state_7	30321.5	92643.8	15
351	3x	open_chromatin_state_7	33599.5	114581.7	15
352	3x	open_chromatin_state_7	15892.0	22144.4	15
353	3x	open_chromatin_state_7	105251.0	234223.9	15
354	3x	open_chromatin_state_7	76678.3	200823.8	15
355	3x	open_chromatin_state_7	28107.2	88952.3	15
356	3x	open_chromatin_state_7	74203.0	191340.8	15
357	3x	open_chromatin_state_7	44173.5	141849.5	15
358	3x	open_chromatin_state_7	78658.2	196555.7	15
359	3x	open_chromatin_state_7	51867.5	161747.9	15
360	3x	open_chromatin_state_7	36144.3	123150.9	15
361	3x	open_chromatin_state_7	34487.7	115777.0	15
362	3x	open_chromatin_state_7	38408.3	134845.7	15
363	3x	open_chromatin_state_7	48678.4	167235.9	15
364	3x	open_chromatin_state_7	21302.1	49069.2	15
365	3x	open_chromatin_state_7	39093.5	124542.8	15
366	3x	open_chromatin_state_7	90494.1	236859.0	15
367	3x	open_chromatin_state_7	83948.8	202359.7	15
368	3x	open_chromatin_state_7	45384.5	122222.8	15
369	3x	open_chromatin_state_7	41091.9	144250.4	15
370	3x	open_chromatin_state_7	51767.2	187860.8	15
371	3x	open_chromatin_state_7	53644.4	146360.3	15
372	3x	open_chromatin_state_7	46534.0	142752.5	15
373	3x	open_chromatin_state_7	46572.1	119943.5	15
374	3x	open_chromatin_state_7	34283.8	136707.8	15
375	3x	open_chromatin_state_7	55197.6	149866.9	15
376	3x	open_chromatin_state_7	92650.1	220894.8	15
377	3x	open_chromatin_state_7	52472.8	138430.2	15
378	3x	open_chromatin_state_7	54974.5	163969.2	15
379	3x	open_chromatin_state_7	26147.3	70910.3	15
380	3x	open_chromatin_state_7	59617.0	188858.4	15
381	3x	open_chromatin_state_7	44043.3	134158.2	15
382	3x	open_chromatin_state_7	9470.8	11301.8	16
383	3x	open_chromatin_state_7	22949.6	76108.4	16
384	3x	open_chromatin_state_7	22423.6	36892.1	16
385	3x	open_chromatin_state_7	38180.1	114865.7	16
386	3x	open_chromatin_state_7	28377.1	57633.8	16
387	3x	open_chromatin_state_7	31827.5	115330.6	16
388	3x	open_chromatin_state_7	38179.3	132637.3	16
389	3x	open_chromatin_state_7	55893.2	168693.3	16
390	3x	open_chromatin_state_7	23400.5	85751.0	16
391	3x	open_chromatin_state_7	44903.2	168161.8	16
392	3x	open_chromatin_state_7	26365.0	108038.1	16
393	3x	open_chromatin_state_7	14313.1	24077.1	16
394	3x	open_chromatin_state_7	24513.3	76126.5	16
395	3x	open_chromatin_state_7	50920.1	109207.4	16
396	3x	open_chromatin_state_7	14195.1	21785.0	16
397	3x	open_chromatin_state_7	47457.8	164371.3	16
398	3x	open_chromatin_state_7	67672.7	167454.9	16
399	3x	open_chromatin_state_7	84970.2	197210.6	16
400	3x	open_chromatin_state_7	35235.1	130901.6	16
401	3x	open_chromatin_state_7	36356.7	123557.7	16
402	3x	open_chromatin_state_7	33890.3	80342.6	16
403	3x	open_chromatin_state_7	75554.5	199146.0	16
404	3x	open_chromatin_state_7	42597.2	146719.0	16
405	3x	open_chromatin_state_7	40169.7	141837.5	16
406	3x	open_chromatin_state_7	16895.1	20239.9	16
407	3x	open_chromatin_state_7	50012.5	130681.0	16
408	3x	open_chromatin_state_7	92638.6	235446.6	16
409	3x	open_chromatin_state_7	73603.1	202191.5	16
410	3x	open_chromatin_state_7	23131.5	77776.9	16
411	3x	open_chromatin_state_7	31086.8	127137.2	16
412	3x	open_chromatin_state_7	42513.0	155332.8	16
413	3x	open_chromatin_state_7	45135.8	101973.8	16
414	3x	open_chromatin_state_7	28714.5	68838.4	16
415	3x	open_chromatin_state_7	45412.5	131953.4	16
416	3x	open_chromatin_state_7	44564.6	153093.7	16
417	3x	open_chromatin_state_7	44766.1	125997.9	16
418	3x	open_chromatin_state_7	53510.7	139424.9	16
419	3x	open_chromatin_state_7	36028.5	117815.0	16
420	3x	open_chromatin_state_7	30948.4	120387.4	16
421	3x	open_chromatin_state_7	46161.6	159285.6	16
422	3x	open_chromatin_state_7	48190.7	180966.8	16
423	3x	open_chromatin_state_7	50290.5	156395.8	16
424	3x	open_chromatin_state_7	29446.6	132961.0	16
425	3x	open_chromatin_state_7	15426.2	31640.4	16
426	3x	open_chromatin_state_7	55702.4	139012.4	16
427	3x	open_chromatin_state_7	23018.2	50919.7	16
428	3x	open_chromatin_state_7	65887.5	179970.4	16
429	3x	open_chromatin_state_7	47912.0	162000.3	16
430	3x	open_chromatin_state_7	88741.5	234225.5	16
431	3x	open_chromatin_state_7	48146.6	132506.4	16
432	3x	open_chromatin_state_7	73840.5	188010.3	16
433	3x	open_chromatin_state_7	56527.3	150203.3	16
434	3x	open_chromatin_state_7	39204.5	131191.1	16
435	3x	open_chromatin_state_7	38720.2	133236.2	16
436	3x	open_chromatin_state_7	52575.5	144722.7	16
437	3x	open_chromatin_state_7	48181.3	141955.3	16
438	3x	open_chromatin_state_7	38876.6	106036.9	16
439	3x	open_chromatin_state_7	54491.7	151835.8	16
440	3x	open_chromatin_state_7	40847.3	125205.5	16
441	3x	open_chromatin_state_7	61921.1	158830.7	16
442	3x	open_chromatin_state_7	29932.7	77966.4	16
443	3x	open_chromatin_state_7	23623.7	40716.1	16
444	3x	open_chromatin_state_7	23576.7	82880.6	16
445	3x	open_chromatin_state_7	35858.1	107261.1	16
446	3x	open_chromatin_state_7	30649.8	77346.6	16
447	3x	open_chromatin_state_7	40636.8	100924.7	16
448	3x	open_chromatin_state_7	30227.5	90538.5	16
449	3x	open_chromatin_state_7	29009.1	90067.9	16
450	3x	open_chromatin_state_7	65219.9	190839.7	16
451	3x	open_chromatin_state_7	33148.7	97709.8	16
452	3x	open_chromatin_state_7	20292.3	56103.9	16
453	3x	open_chromatin_state_7	15227.5	16758.1	16
454	3x	open_chromatin_state_7	29623.5	55127.5	16
455	3x	open_chromatin_state_7	68594.4	185312.0	16
456	3x	open_chromatin_state_7	43752.2	141892.5	16
457	3x	open_chromatin_state_7	39067.1	122547.8	16
458	3x	open_chromatin_state_7	20755.3	51702.8	16
459	3x	open_chromatin_state_7	48975.9	133914.0	16
460	3x	open_chromatin_state_7	43826.9	166015.9	16
461	3x	open_chromatin_state_7	25639.9	94485.0	16
462	3x	open_chromatin_state_7	52436.0	169528.4	16
463	3x	open_chromatin_state_7	36150.1	110089.7	16
464	3x	open_chromatin_state_7	44316.8	140624.6	16
465	3x	open_chromatin_state_7	66690.0	182558.9	16
466	3x	open_chromatin_state_7	35430.3	101803.5	16
467	3x	open_chromatin_state_7	49388.8	158963.6	16
468	3x	open_chromatin_state_7	16793.8	26760.9	16
469	3x	open_chromatin_state_7	50956.7	146098.4	16
470	3x	open_chromatin_state_7	11101.3	19206.8	17
471	3x	open_chromatin_state_7	67017.1	192681.4	17
472	3x	open_chromatin_state_7	76207.8	178846.3	17
473	3x	open_chromatin_state_7	26832.0	98039.5	17
474	3x	open_chromatin_state_7	51908.8	130529.8	17
475	3x	open_chromatin_state_7	57109.2	159291.7	17
476	3x	open_chromatin_state_7	28536.0	97165.1	17
477	3x	open_chromatin_state_7	47041.1	164631.6	17
478	3x	open_chromatin_state_7	50077.9	149130.4	17
479	3x	open_chromatin_state_7	29550.7	95302.2	17
480	3x	open_chromatin_state_7	12646.8	18312.1	17
481	3x	open_chromatin_state_7	25294.6	81692.8	17
482	3x	open_chromatin_state_7	49154.2	176790.1	17
483	3x	open_chromatin_state_7	40357.8	132755.0	17
484	3x	open_chromatin_state_7	25948.6	92198.1	17
485	3x	open_chromatin_state_7	30583.7	106614.2	17
486	3x	open_chromatin_state_7	9872.1	9680.0	18
487	3x	open_chromatin_state_7	49028.5	142357.7	18
488	3x	open_chromatin_state_7	7805.5	14283.2	19
489	3x	open_chromatin_state_7	54641.0	166682.2	19
490	3x	open_chromatin_state_7	69653.4	218822.6	19
491	3x	open_chromatin_state_7	26225.7	83802.3	19
492	3x	open_chromatin_state_7	35508.3	120996.4	19
493	3x	open_chromatin_state_7	16400.2	21389.0	19
494	3x	open_chromatin_state_7	35789.0	110135.1	19
