Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
71	2x	open_chromatin_state_5	14854.0	44404.7	5
72	2x	open_chromatin_state_5	36074.4	119822.6	5
73	2x	open_chromatin_state_5	10524.4	16010.6	5
74	2x	open_chromatin_state_5	7350.3	10506.4	6
75	2x	open_chromatin_state_5	37243.4	105588.3	6
76	2x	open_chromatin_state_5	25304.0	99295.5	6
77	2x	open_chromatin_state_5	13968.3	26613.2	6
78	2x	open_chromatin_state_5	35426.8	95051.5	6
79	2x	open_chromatin_state_5	7101.5	6149.4	7
80	2x	open_chromatin_state_5	22229.8	55560.7	7
81	2x	open_chromatin_state_5	34012.0	105280.0	7
82	2x	open_chromatin_state_5	20961.6	39385.0	7
83	2x	open_chromatin_state_5	24412.3	75363.4	7
84	2x	open_chromatin_state_5	35881.4	98227.4	7
85	2x	open_chromatin_state_5	42844.6	114989.4	7
86	2x	open_chromatin_state_5	32846.7	108171.6	7
87	2x	open_chromatin_state_5	8626.0	15768.9	8
88	2x	open_chromatin_state_5	13569.7	39009.1	8
89	2x	open_chromatin_state_5	23440.2	92533.1	8
90	2x	open_chromatin_state_5	19321.6	68440.8	8
91	2x	open_chromatin_state_5	23388.5	71798.6	8
92	2x	open_chromatin_state_5	16884.8	41620.9	8
93	2x	open_chromatin_state_5	22372.6	60725.8	8
94	2x	open_chromatin_state_5	45370.2	121352.9	8
95	2x	open_chromatin_state_5	38936.8	108182.1	8
96	2x	open_chromatin_state_5	15738.2	56511.8	8
97	2x	open_chromatin_state_5	15992.5	28119.1	8
98	2x	open_chromatin_state_5	16042.8	29213.9	8
99	2x	open_chromatin_state_5	21597.6	88923.2	8
100	2x	open_chromatin_state_5	38973.4	125901.2	8
101	2x	open_chromatin_state_5	43877.6	120079.1	8
102	2x	open_chromatin_state_5	22507.9	69325.3	8
103	2x	open_chromatin_state_5	10076.3	22064.3	9
104	2x	open_chromatin_state_5	55299.8	141227.4	9
105	2x	open_chromatin_state_5	40815.4	112351.4	9
106	2x	open_chromatin_state_5	27542.5	91482.3	9
107	2x	open_chromatin_state_5	10700.5	16395.7	9
108	2x	open_chromatin_state_5	37655.9	107553.2	9
109	2x	open_chromatin_state_5	27608.7	85924.2	9
110	2x	open_chromatin_state_5	16105.6	46609.8	9
111	2x	open_chromatin_state_5	25517.1	75504.7	9
112	2x	open_chromatin_state_5	27027.2	92094.9	9
113	2x	open_chromatin_state_5	41670.6	110354.8	9
114	2x	open_chromatin_state_5	9635.1	10613.4	10
115	2x	open_chromatin_state_5	41941.0	124465.6	10
116	2x	open_chromatin_state_5	30256.7	86658.6	10
117	2x	open_chromatin_state_5	7282.0	14477.7	11
118	2x	open_chromatin_state_5	22752.0	88986.5	11
119	2x	open_chromatin_state_5	15829.2	37585.4	11
120	2x	open_chromatin_state_5	27086.1	78719.2	11
121	2x	open_chromatin_state_5	6960.1	10361.4	12
122	2x	open_chromatin_state_5	47033.0	151673.1	12
123	2x	open_chromatin_state_5	31068.8	112912.3	12
124	2x	open_chromatin_state_5	29399.0	100189.2	12
125	2x	open_chromatin_state_5	51445.2	126379.7	12
126	2x	open_chromatin_state_5	28448.5	76187.4	12
127	2x	open_chromatin_state_5	43091.0	108293.5	12
128	2x	open_chromatin_state_5	16276.2	43029.3	12
129	2x	open_chromatin_state_5	42544.4	126456.7	12
130	2x	open_chromatin_state_5	14808.1	35818.3	12
131	2x	open_chromatin_state_5	20804.5	77206.3	12
132	2x	open_chromatin_state_5	12541.4	27439.3	12
133	2x	open_chromatin_state_5	20600.0	60038.7	12
134	2x	open_chromatin_state_5	9905.7	20569.6	13
135	2x	open_chromatin_state_5	39473.8	128456.8	13
136	2x	open_chromatin_state_5	10668.1	18777.7	13
137	2x	open_chromatin_state_5	42560.4	125963.9	13
138	2x	open_chromatin_state_5	24143.0	91448.0	13
139	2x	open_chromatin_state_5	50495.4	139566.0	13
140	2x	open_chromatin_state_5	29006.1	79044.9	13
141	2x	open_chromatin_state_5	24289.7	95593.0	13
142	2x	open_chromatin_state_5	20511.6	43276.6	13
143	2x	open_chromatin_state_5	13610.9	43156.3	13
144	2x	open_chromatin_state_5	10972.3	13150.7	13
145	2x	open_chromatin_state_5	22518.0	72959.4	13
146	2x	open_chromatin_state_5	33892.1	91234.0	13
147	2x	open_chromatin_state_5	20933.0	53004.7	13
148	2x	open_chromatin_state_5	25260.4	65009.6	13
149	2x	open_chromatin_state_5	8499.9	11363.7	14
150	2x	open_chromatin_state_5	14562.1	25899.4	14
151	2x	open_chromatin_state_5	44668.8	130711.8	14
152	2x	open_chromatin_state_5	36419.1	90077.1	14
153	2x	open_chromatin_state_5	37706.7	101440.4	14
154	2x	open_chromatin_state_5	34571.7	112749.2	14
155	2x	open_chromatin_state_5	38932.8	99267.2	14
156	2x	open_chromatin_state_5	55212.2	144834.7	14
157	2x	open_chromatin_state_5	34799.6	101093.7	14
158	2x	open_chromatin_state_5	22300.3	51453.1	14
159	2x	open_chromatin_state_5	20150.7	69179.0	14
160	2x	open_chromatin_state_5	44103.2	112025.8	14
161	2x	open_chromatin_state_5	55260.0	148828.1	14
162	2x	open_chromatin_state_5	27380.6	74357.6	14
163	2x	open_chromatin_state_5	23929.1	66918.1	14
164	2x	open_chromatin_state_5	39131.8	120100.6	14
165	2x	open_chromatin_state_5	15922.9	47306.7	14
166	2x	open_chromatin_state_5	16664.5	58191.0	14
167	2x	open_chromatin_state_5	16484.7	41220.1	14
168	2x	open_chromatin_state_5	15856.5	44932.3	14
169	2x	open_chromatin_state_5	26715.0	62124.2	14
170	2x	open_chromatin_state_5	44613.7	113817.5	14
171	2x	open_chromatin_state_5	44569.3	129047.4	14
172	2x	open_chromatin_state_5	20825.1	55027.6	14
173	2x	open_chromatin_state_5	31948.3	92913.4	14
174	2x	open_chromatin_state_5	22024.2	76342.5	14
175	2x	open_chromatin_state_5	28191.6	95257.2	14
176	2x	open_chromatin_state_5	30961.1	63470.6	14
177	2x	open_chromatin_state_5	14290.0	21887.2	14
178	2x	open_chromatin_state_5	22308.7	97695.5	14
179	2x	open_chromatin_state_5	13593.2	33379.1	14
180	2x	open_chromatin_state_5	48999.2	132370.4	14
181	2x	open_chromatin_state_5	38626.4	107040.3	14
182	2x	open_chromatin_state_5	29810.4	104912.5	14
183	2x	open_chromatin_state_5	24564.6	70064.3	14
184	2x	open_chromatin_state_5	48682.7	135833.0	14
185	2x	open_chromatin_state_5	35398.8	94588.4	14
186	2x	open_chromatin_state_5	38493.2	115449.4	14
187	2x	open_chromatin_state_5	8246.5	10311.2	15
188	2x	open_chromatin_state_5	22285.3	63218.5	15
189	2x	open_chromatin_state_5	48512.1	120797.5	15
190	2x	open_chromatin_state_5	28749.0	82160.0	15
191	2x	open_chromatin_state_5	24332.0	91624.7	15
192	2x	open_chromatin_state_5	49299.0	146668.6	15
193	2x	open_chromatin_state_5	28027.8	90808.9	15
194	2x	open_chromatin_state_5	13986.3	21473.0	15
195	2x	open_chromatin_state_5	30461.9	76303.2	15
196	2x	open_chromatin_state_5	11601.7	32936.9	15
197	2x	open_chromatin_state_5	54621.4	125399.7	15
198	2x	open_chromatin_state_5	9816.8	12293.2	16
199	2x	open_chromatin_state_5	32028.7	109227.3	16
200	2x	open_chromatin_state_5	18935.4	36048.7	16
201	2x	open_chromatin_state_5	9414.9	20671.2	17
202	2x	open_chromatin_state_5	7379.9	9081.1	18
203	2x	open_chromatin_state_5	10420.9	16078.3	18
204	2x	open_chromatin_state_5	14796.6	29506.7	18
205	2x	open_chromatin_state_5	16439.5	45541.2	18
206	2x	open_chromatin_state_5	13694.7	17463.8	18
207	2x	open_chromatin_state_5	43409.8	127645.7	18
208	2x	open_chromatin_state_5	23750.7	50181.0	18
209	2x	open_chromatin_state_5	8449.2	11401.8	19
210	2x	open_chromatin_state_5	22000.3	48131.4	19
211	2x	open_chromatin_state_5	26945.5	97674.1	19
212	2x	open_chromatin_state_5	20214.5	72618.5	19
213	2x	open_chromatin_state_5	24740.6	72281.9	19
214	2x	open_chromatin_state_5	8566.6	12867.5	20
215	2x	open_chromatin_state_5	8100.3	8636.2	21
216	2x	open_chromatin_state_5	40611.5	111802.3	21
217	2x	open_chromatin_state_5	19058.0	56499.1	21
218	2x	open_chromatin_state_5	37173.9	81795.1	21
219	2x	open_chromatin_state_5	22334.9	71359.3	21
220	2x	open_chromatin_state_5	32004.4	97958.7	21
221	2x	open_chromatin_state_5	20667.6	48651.0	21
222	2x	open_chromatin_state_5	21073.3	69999.4	21
223	2x	open_chromatin_state_5	35827.8	84728.8	21
224	2x	open_chromatin_state_5	43661.9	120633.2	21
225	2x	open_chromatin_state_5	54939.7	141414.4	21
226	2x	open_chromatin_state_5	85932.3	192693.1	21
227	2x	open_chromatin_state_5	16542.0	62479.6	21
228	2x	open_chromatin_state_5	23341.2	67853.2	21
229	2x	open_chromatin_state_5	34145.8	97679.1	21
230	2x	open_chromatin_state_5	47475.8	107363.7	21
231	2x	open_chromatin_state_5	33446.2	100963.9	21
232	2x	open_chromatin_state_5	19056.5	62689.2	21
233	2x	open_chromatin_state_5	23912.7	59835.6	21
234	2x	open_chromatin_state_5	43555.2	114989.2	21
235	2x	open_chromatin_state_5	27427.4	83376.2	21
236	2x	open_chromatin_state_5	59192.8	159681.5	21
237	2x	open_chromatin_state_5	47157.8	126603.1	21
238	2x	open_chromatin_state_5	35158.8	123981.8	21
239	2x	open_chromatin_state_5	28097.9	70000.2	21
240	2x	open_chromatin_state_5	27641.8	84419.6	21
241	2x	open_chromatin_state_5	33352.5	107518.6	21
242	2x	open_chromatin_state_5	7549.5	13072.0	22
243	2x	open_chromatin_state_5	22675.6	54316.5	22
244	2x	open_chromatin_state_5	30285.8	98016.7	22
245	2x	open_chromatin_state_5	9909.8	18140.4	23
246	2x	open_chromatin_state_5	42116.1	116705.6	23
247	2x	open_chromatin_state_5	33075.8	88510.3	23
248	2x	open_chromatin_state_5	23955.8	84477.3	23
249	2x	open_chromatin_state_5	17494.5	37067.4	23
250	2x	open_chromatin_state_5	37857.5	91872.5	23
251	2x	open_chromatin_state_5	53957.3	148883.8	23
252	2x	open_chromatin_state_5	30109.0	103677.9	23
253	2x	open_chromatin_state_5	37779.7	105033.9	23
254	2x	open_chromatin_state_5	31457.8	105355.2	23
255	2x	open_chromatin_state_5	20275.8	93664.7	23
256	2x	open_chromatin_state_5	39407.6	115431.2	23
257	2x	open_chromatin_state_5	25883.5	84413.3	23
258	2x	open_chromatin_state_5	12656.8	25465.6	23
259	2x	open_chromatin_state_5	33503.0	103455.4	23
260	2x	open_chromatin_state_5	34541.3	84434.1	23
261	2x	open_chromatin_state_5	35674.5	104519.7	23
262	2x	open_chromatin_state_5	22764.0	51479.6	23
263	2x	open_chromatin_state_5	32269.3	109617.5	23
264	2x	open_chromatin_state_5	15061.8	45137.4	23
265	2x	open_chromatin_state_5	24378.4	90164.8	23
266	2x	open_chromatin_state_5	20825.9	56389.2	23
267	2x	open_chromatin_state_5	58851.3	142375.5	23
268	2x	open_chromatin_state_5	29040.9	82804.5	23
269	2x	open_chromatin_state_5	13822.9	35210.9	23
270	2x	open_chromatin_state_5	21500.0	65847.1	23
271	2x	open_chromatin_state_5	16417.8	35403.7	23
272	2x	open_chromatin_state_5	25574.9	66699.0	23
273	2x	open_chromatin_state_5	18238.4	51489.2	23
274	2x	open_chromatin_state_5	63879.4	154073.9	23
275	2x	open_chromatin_state_5	22485.6	58547.0	23
276	2x	open_chromatin_state_5	57812.5	154321.3	23
277	2x	open_chromatin_state_5	34258.3	120345.3	23
278	2x	open_chromatin_state_5	8658.3	23789.2	24
279	2x	open_chromatin_state_5	25771.2	72422.4	24
280	2x	open_chromatin_state_5	20191.2	67584.1	24
281	2x	open_chromatin_state_5	20709.9	80114.1	24
282	2x	open_chromatin_state_5	22216.2	64774.5	24
283	2x	open_chromatin_state_5	22761.6	66336.5	24
284	2x	open_chromatin_state_5	13085.9	21103.9	24
285	2x	open_chromatin_state_5	17029.0	49597.5	24
286	2x	open_chromatin_state_5	38415.3	130065.5	24
287	2x	open_chromatin_state_5	36486.4	109929.3	24
288	2x	open_chromatin_state_5	12313.0	20645.9	24
289	2x	open_chromatin_state_5	30257.5	111240.9	24
290	2x	open_chromatin_state_5	9797.9	20340.7	25
291	2x	open_chromatin_state_5	12849.4	25952.6	25
292	2x	open_chromatin_state_5	17774.2	54529.9	25
293	2x	open_chromatin_state_5	9019.7	21859.0	26
294	2x	open_chromatin_state_5	23018.1	63822.9	26
295	2x	open_chromatin_state_5	24520.9	75556.6	26
296	2x	open_chromatin_state_5	9270.6	12874.9	27
297	2x	open_chromatin_state_5	18496.0	60966.0	27
298	2x	open_chromatin_state_5	40544.8	112160.4	27
299	2x	open_chromatin_state_5	31006.4	91960.2	27
300	2x	open_chromatin_state_5	36530.2	107691.7	27
301	2x	open_chromatin_state_5	38605.8	93596.7	27
302	2x	open_chromatin_state_5	46812.3	129824.1	27
303	2x	open_chromatin_state_5	28737.6	101585.2	27
304	2x	open_chromatin_state_5	26937.6	99656.6	27
305	2x	open_chromatin_state_5	38813.8	94547.9	27
306	2x	open_chromatin_state_5	33192.0	104497.7	27
307	2x	open_chromatin_state_5	41597.2	126678.7	27
308	2x	open_chromatin_state_5	19399.7	43081.4	27
309	2x	open_chromatin_state_5	15874.9	65885.1	27
310	2x	open_chromatin_state_5	40571.3	107396.2	27
311	2x	open_chromatin_state_5	19367.9	42831.5	27
312	2x	open_chromatin_state_5	22897.8	76170.4	27
313	2x	open_chromatin_state_5	35160.1	99973.7	27
314	2x	open_chromatin_state_5	42599.3	100655.3	27
315	2x	open_chromatin_state_5	13255.4	24602.1	27
316	2x	open_chromatin_state_5	19736.1	54523.5	27
317	2x	open_chromatin_state_5	18091.4	43177.6	27
318	2x	open_chromatin_state_5	22520.5	62975.4	27
319	2x	open_chromatin_state_5	53644.5	144848.8	27
320	2x	open_chromatin_state_5	10456.4	18035.1	27
321	2x	open_chromatin_state_5	17260.9	63076.5	27
322	2x	open_chromatin_state_5	18676.3	70674.4	27
323	2x	open_chromatin_state_5	30422.0	97344.7	27
324	2x	open_chromatin_state_5	11362.8	23290.1	27
325	2x	open_chromatin_state_5	13729.6	41086.3	27
326	2x	open_chromatin_state_5	31917.0	94271.0	27
327	2x	open_chromatin_state_5	39288.5	135723.1	27
328	2x	open_chromatin_state_5	53378.9	145230.0	27
329	2x	open_chromatin_state_5	31408.6	78726.8	27
330	2x	open_chromatin_state_5	48944.4	122734.1	27
331	2x	open_chromatin_state_5	33825.6	103078.5	27
332	2x	open_chromatin_state_5	46689.3	112436.2	27
333	2x	open_chromatin_state_5	11346.2	15629.9	27
334	2x	open_chromatin_state_5	21315.7	55447.2	27
335	2x	open_chromatin_state_5	20947.8	78744.5	27
336	2x	open_chromatin_state_5	12207.5	24363.1	27
337	2x	open_chromatin_state_5	9523.4	13497.3	28
338	2x	open_chromatin_state_5	36056.7	86857.5	28
339	2x	open_chromatin_state_5	55211.5	150656.0	28
340	2x	open_chromatin_state_5	31558.2	105115.0	28
341	2x	open_chromatin_state_5	52010.3	148428.7	28
342	2x	open_chromatin_state_5	15953.2	29162.4	28
343	2x	open_chromatin_state_5	20263.5	72025.7	28
344	2x	open_chromatin_state_5	22181.2	68038.9	28
345	2x	open_chromatin_state_5	15981.0	31111.7	28
346	2x	open_chromatin_state_5	14179.8	30582.0	28
347	2x	open_chromatin_state_5	25728.2	71109.9	28
348	2x	open_chromatin_state_5	31508.5	91173.7	28
349	2x	open_chromatin_state_5	31491.2	68753.4	28
350	2x	open_chromatin_state_5	23176.2	60696.2	28
351	2x	open_chromatin_state_5	22936.4	56039.8	28
352	2x	open_chromatin_state_5	30986.2	101571.2	28
353	2x	open_chromatin_state_5	49257.3	138879.0	28
354	2x	open_chromatin_state_5	14759.9	32056.0	28
355	2x	open_chromatin_state_5	31722.5	98679.6	28
356	2x	open_chromatin_state_5	20771.7	51408.9	28
357	2x	open_chromatin_state_5	18128.0	53409.8	28
358	2x	open_chromatin_state_5	12852.8	41729.9	28
359	2x	open_chromatin_state_5	20298.5	60567.3	28
360	2x	open_chromatin_state_5	27584.2	87174.8	28
361	2x	open_chromatin_state_5	26756.5	53440.7	28
362	2x	open_chromatin_state_5	10726.6	16570.3	28
363	2x	open_chromatin_state_5	22633.2	65730.9	28
364	2x	open_chromatin_state_5	29074.3	109746.5	28
365	2x	open_chromatin_state_5	26887.7	82859.2	28
366	2x	open_chromatin_state_5	27235.3	94343.8	28
367	2x	open_chromatin_state_5	25274.5	62866.0	28
368	2x	open_chromatin_state_5	15625.3	44448.5	28
369	2x	open_chromatin_state_5	13253.0	25442.9	28
370	2x	open_chromatin_state_5	20695.3	51672.0	28
371	2x	open_chromatin_state_5	15825.3	29116.5	28
372	2x	open_chromatin_state_5	35032.5	112828.9	28
373	2x	open_chromatin_state_5	31785.2	83620.4	28
374	2x	open_chromatin_state_5	24481.8	73245.9	28
375	2x	open_chromatin_state_5	17217.4	43974.5	28
376	2x	open_chromatin_state_5	22578.0	52853.3	28
377	2x	open_chromatin_state_5	60516.5	150775.1	28
378	2x	open_chromatin_state_5	22850.4	75682.8	28
379	2x	open_chromatin_state_5	32778.6	107303.5	28
380	2x	open_chromatin_state_5	31382.0	101144.2	28
381	2x	open_chromatin_state_5	36862.1	115785.6	28
382	2x	open_chromatin_state_5	22063.7	47296.2	28
383	2x	open_chromatin_state_5	8437.1	10986.7	29
384	2x	open_chromatin_state_5	26409.2	90650.7	29
385	2x	open_chromatin_state_5	17731.2	50208.1	29
386	2x	open_chromatin_state_5	52931.3	124111.9	29
387	2x	open_chromatin_state_5	32742.3	82197.0	29
388	2x	open_chromatin_state_5	50915.2	121543.7	29
389	2x	open_chromatin_state_5	7726.1	8514.6	30
390	2x	open_chromatin_state_5	41676.6	123724.1	30
391	2x	open_chromatin_state_5	32131.7	93700.3	30
392	2x	open_chromatin_state_5	28992.5	87887.6	30
393	2x	open_chromatin_state_5	8906.4	12317.9	31
394	2x	open_chromatin_state_5	21234.8	75579.1	31
395	2x	open_chromatin_state_5	52182.9	132277.2	31
396	2x	open_chromatin_state_5	26604.5	68124.5	31
397	2x	open_chromatin_state_5	26764.8	74283.7	31
398	2x	open_chromatin_state_5	21980.7	63270.0	31
399	2x	open_chromatin_state_5	16207.6	43959.7	31
400	2x	open_chromatin_state_5	29579.7	68753.4	31
401	2x	open_chromatin_state_5	17191.6	64206.3	31
402	2x	open_chromatin_state_5	30599.1	102514.5	31
403	2x	open_chromatin_state_5	34040.8	94183.9	31
404	2x	open_chromatin_state_5	63681.6	140952.6	31
405	2x	open_chromatin_state_5	30459.7	102656.2	31
406	2x	open_chromatin_state_5	54474.2	137547.2	31
407	2x	open_chromatin_state_5	26109.9	91459.2	31
408	2x	open_chromatin_state_5	68094.6	173852.2	31
409	2x	open_chromatin_state_5	10254.6	13445.6	31
410	2x	open_chromatin_state_5	13418.3	27152.8	31
411	2x	open_chromatin_state_5	69628.1	177666.6	31
412	2x	open_chromatin_state_5	19790.6	37083.5	31
413	2x	open_chromatin_state_5	31855.7	96968.1	31
414	2x	open_chromatin_state_5	38832.5	99551.4	31
415	2x	open_chromatin_state_5	15740.8	36759.8	31
416	2x	open_chromatin_state_5	23740.0	56364.2	31
417	2x	open_chromatin_state_5	42228.7	98459.6	31
418	2x	open_chromatin_state_5	41938.6	116386.1	31
419	2x	open_chromatin_state_5	15654.5	34035.7	31
420	2x	open_chromatin_state_5	27511.7	70833.1	31
421	2x	open_chromatin_state_5	8524.6	11714.9	32
422	2x	open_chromatin_state_5	33086.0	105766.8	32
423	2x	open_chromatin_state_5	25550.5	89041.8	32
424	2x	open_chromatin_state_5	12216.6	30586.9	32
425	2x	open_chromatin_state_5	18731.3	43835.3	32
426	2x	open_chromatin_state_5	32107.2	99757.3	32
427	2x	open_chromatin_state_5	22548.5	63547.8	32
428	2x	open_chromatin_state_5	43059.0	101240.2	32
429	2x	open_chromatin_state_5	36481.9	89292.3	32
430	2x	open_chromatin_state_5	9428.9	12732.1	33
431	2x	open_chromatin_state_5	11503.7	27204.4	33
432	2x	open_chromatin_state_5	36387.2	110907.6	33
433	2x	open_chromatin_state_5	34701.4	100129.0	33
434	2x	open_chromatin_state_5	55166.9	126041.5	33
435	2x	open_chromatin_state_5	34238.7	112806.9	33
436	2x	open_chromatin_state_5	18134.0	73663.3	33
437	2x	open_chromatin_state_5	37983.1	111110.0	33
438	2x	open_chromatin_state_5	21632.3	77379.2	33
439	2x	open_chromatin_state_5	25890.0	82656.9	33
440	2x	open_chromatin_state_5	24130.9	57042.8	33
441	2x	open_chromatin_state_5	27294.2	98170.4	33
442	2x	open_chromatin_state_5	13327.3	28624.6	33
443	2x	open_chromatin_state_5	15104.6	59447.4	33
444	2x	open_chromatin_state_5	15041.6	43007.4	33
445	2x	open_chromatin_state_5	34044.6	91879.2	33
446	2x	open_chromatin_state_5	50073.8	135088.1	33
447	2x	open_chromatin_state_5	16838.4	63212.5	33
448	2x	open_chromatin_state_5	32886.3	86841.5	33
449	2x	open_chromatin_state_5	10763.2	39802.0	33
450	2x	open_chromatin_state_5	29436.7	101199.2	33
451	2x	open_chromatin_state_5	16055.8	33043.0	33
452	2x	open_chromatin_state_5	38251.0	130399.8	33
453	2x	open_chromatin_state_5	26364.7	74967.5	33
454	2x	open_chromatin_state_5	48219.2	121554.0	33
455	2x	open_chromatin_state_5	25891.1	101060.3	33
456	2x	open_chromatin_state_5	38081.3	129325.2	33
457	2x	open_chromatin_state_5	20203.1	51890.9	33
458	2x	open_chromatin_state_5	18379.2	44880.9	33
459	2x	open_chromatin_state_5	27719.6	102708.4	33
460	2x	open_chromatin_state_5	18195.7	36445.5	33
461	2x	open_chromatin_state_5	20942.0	69765.3	33
462	2x	open_chromatin_state_5	37361.9	95088.7	33
463	2x	open_chromatin_state_5	27825.7	89129.4	33
464	2x	open_chromatin_state_5	56325.7	118528.8	33
465	2x	open_chromatin_state_5	47105.0	113293.1	33
466	2x	open_chromatin_state_5	25255.0	102442.3	33
467	2x	open_chromatin_state_5	40550.1	99120.8	33
468	2x	open_chromatin_state_5	13261.7	36831.7	33
469	2x	open_chromatin_state_5	36724.2	94855.0	33
470	2x	open_chromatin_state_5	27078.5	82042.2	33
471	2x	open_chromatin_state_5	33546.8	84935.1	33
472	2x	open_chromatin_state_5	58081.3	157862.4	33
473	2x	open_chromatin_state_5	21471.0	55627.2	33
474	2x	open_chromatin_state_5	23978.5	54876.7	33
475	2x	open_chromatin_state_5	28774.5	86006.5	33
476	2x	open_chromatin_state_5	12906.5	34762.6	33
477	2x	open_chromatin_state_5	24221.2	74851.7	33
478	2x	open_chromatin_state_5	25272.5	91996.0	33
479	2x	open_chromatin_state_5	24411.2	63146.5	33
480	2x	open_chromatin_state_5	11754.9	16952.3	33
481	2x	open_chromatin_state_5	70569.7	173580.0	33
482	2x	open_chromatin_state_5	46086.2	129623.3	33
483	2x	open_chromatin_state_5	23296.0	82267.9	33
484	2x	open_chromatin_state_5	42375.6	127191.0	33
485	2x	open_chromatin_state_5	51390.7	134590.7	33
486	2x	open_chromatin_state_5	60872.9	158646.6	33
487	2x	open_chromatin_state_5	18668.8	67423.6	33
488	2x	open_chromatin_state_5	37266.9	114033.7	33
489	2x	open_chromatin_state_5	14032.1	32707.6	33
490	2x	open_chromatin_state_5	24878.2	93184.9	33
491	2x	open_chromatin_state_5	34780.8	112618.4	33
492	2x	open_chromatin_state_5	42107.5	88431.9	33
493	2x	open_chromatin_state_5	35698.8	112187.2	33
494	2x	open_chromatin_state_5	34860.0	105382.3	33
