Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
1	0.9364	1000	open_chromatin_state_4	90000	30269471	9787	10.87	4756163	15.71	0.6921	0	0	1	
1	0.7314	1000	open_chromatin_state_5	90000	30269471	12550	13.94	4405850	14.56	0.9580	1	0	0	*****
1	1.0079	1000	open_chromatin_state_6	90000	30269471	10204	11.34	3297146	10.89	1.0409	1	0	0	
1	0.7137	1000	open_chromatin_state_7	90000	30269471	8454	9.39	3119496	10.31	0.9115	1	0	0	*****
1	0.9098	1000	open_chromatin_state_8	90000	30269471	9489	10.54	2390961	7.90	1.3348	1	0	0	*****
1	0.1902	1000	open_chromatin_state_9	90000	30269471	7334	8.15	2669866	8.82	0.9239	1	0	0	*****
1	1.1142	1000	protein	90000	30269471	46589	51.77	13553190	44.78	1.1561	1	0	0	
1	0.0000	1000	pseudogene	90000	30269471	392	0.44	225111	0.74	0.5857	1	0	0	
1	0.0000	1000	pseudogenic_exon	90000	30269471	392	0.44	207095	0.68	0.6366	1	0	0	
1	0.0000	1000	pseudogenic_transcript	90000	30269471	392	0.44	225111	0.74	0.5857	1	0	0	
1	0.7439	1000	satellite	90000	30269471	5005	5.56	1898917	6.27	0.8865	1	0	0	*****
1	0.0000	1000	snRNA	90000	30269471	0	0.00	337	0.00	0.0000	0	1	0	
1	0.0000	1000	snoRNA	90000	30269471	0	0.00	2174	0.01	0.0000	0	1	0	
1	1.6351	1000	tRNA	90000	30269471	38	0.04	15302	0.05	0.8352	0	0	1	*****
1	1.8220	1000	three_prime_UTR	90000	30269471	3530	3.92	1314214	4.34	0.9034	0	0	1	*****
1	0.5809	1000	transposable_element	90000	30269471	13229	14.70	5058016	16.71	0.8796	1	0	0	*****
1	0.6135	1000	transposable_element_gene	90000	30269471	5658	6.29	1692752	5.59	1.1242	1	0	0	*****
1	0.5551	1000	transposon_fragment	90000	30269471	13224	14.69	4929153	16.28	0.9023	1	0	0	*****
2	1.0765	1000	CDS	89014	30270457	24848	27.91	8851486	29.24	0.9546	0	0	2	*****
2	0.9328	1000	DNA_replication_origin	89014	30270457	2907	3.27	1057483	3.49	0.9348	1	0	1	
2	1.4092	1000	DNAseI_hypersensitive_site	89014	30270457	9190	10.32	3968136	13.11	0.7876	0	0	2	*****
2	1.0909	1000	exon	89014	30270457	33543	37.68	12571340	41.53	0.9074	0	0	2	*****
2	1.1862	1000	five_prime_UTR	89014	30270457	1633	1.83	847494	2.80	0.6553	0	0	2	*****
2	1.1476	1000	gene	89014	30270457	45303	50.89	15958466	52.72	0.9654	0	0	2	*****
2	1.1004	1000	mRNA	89014	30270457	49271	55.35	17529154	57.91	0.9559	1	0	1	
2	0.0000	1000	miRNA	89014	30270457	0	0.00	9336	0.03	0.0000	1	1	0	
2	0.2096	1000	ncRNA	89014	30270457	0	0.00	183696	0.61	0.0000	0	0	2	
2	1.3224	1000	open_chromatin_state_1	89014	30270457	5731	6.44	3441869	11.37	0.5662	0	0	2	*****
2	1.9587	1000	open_chromatin_state_2	89014	30270457	10245	11.51	3084069	10.19	1.1297	0	0	2	*****
2	1.1573	1000	open_chromatin_state_3	89014	30270457	6989	7.85	3113161	10.28	0.7634	1	0	1	
2	0.9364	1000	open_chromatin_state_4	89014	30270457	9507	10.68	4756443	15.71	0.6797	0	0	2	
2	0.7314	1000	open_chromatin_state_5	89014	30270457	18791	21.11	4399609	14.53	1.4524	2	0	0	*****
2	1.0079	1000	open_chromatin_state_6	89014	30270457	7255	8.15	3300095	10.90	0.7476	1	0	1	
2	0.7137	1000	open_chromatin_state_7	89014	30270457	13639	15.32	3114311	10.29	1.4893	2	0	0	*****
2	0.9098	1000	open_chromatin_state_8	89014	30270457	8485	9.53	2391965	7.90	1.2063	2	0	0	*****
2	0.1902	1000	open_chromatin_state_9	89014	30270457	8372	9.41	2668828	8.82	1.0668	2	0	0	*****
2	1.1142	1000	protein	89014	30270457	40631	45.65	13559148	44.79	1.0190	1	0	1	
2	0.0000	1000	pseudogene	89014	30270457	1335	1.50	224168	0.74	2.0252	2	0	0	
2	0.0000	1000	pseudogenic_exon	89014	30270457	1335	1.50	206152	0.68	2.2022	2	0	0	
2	0.0000	1000	pseudogenic_transcript	89014	30270457	1335	1.50	224168	0.74	2.0252	2	0	0	
2	0.7439	1000	satellite	89014	30270457	3876	4.35	1900046	6.28	0.6937	1	0	1	
2	0.0000	1000	snRNA	89014	30270457	0	0.00	337	0.00	0.0000	0	2	0	
2	0.0000	1000	snoRNA	89014	30270457	0	0.00	2174	0.01	0.0000	0	2	0	
2	1.6351	1000	tRNA	89014	30270457	71	0.08	15269	0.05	1.5813	0	0	2	*****
2	1.8220	1000	three_prime_UTR	89014	30270457	3092	3.47	1314652	4.34	0.7998	0	0	2	*****
2	0.5809	1000	transposable_element	89014	30270457	12106	13.60	5059139	16.71	0.8137	2	0	0	*****
2	0.6135	1000	transposable_element_gene	89014	30270457	4039	4.54	1694371	5.60	0.8106	2	0	0	*****
2	0.5551	1000	transposon_fragment	89014	30270457	11410	12.82	4930967	16.29	0.7869	2	0	0	*****
3	1.0765	1000	CDS	90000	30269471	24803	27.56	8851531	29.24	0.9424	0	0	3	*****
3	0.9328	1000	DNA_replication_origin	90000	30269471	0	0.00	1060390	3.50	0.0000	1	0	2	
3	1.4092	1000	DNAseI_hypersensitive_site	90000	30269471	13792	15.32	3963534	13.09	1.1703	0	0	3	*****
3	1.0909	1000	exon	90000	30269471	33188	36.88	12571695	41.53	0.8879	0	0	3	*****
3	1.1862	1000	five_prime_UTR	90000	30269471	2827	3.14	846300	2.80	1.1235	0	0	3	*****
3	1.1476	1000	gene	90000	30269471	46597	51.77	15957172	52.72	0.9821	0	0	3	*****
3	1.1004	1000	mRNA	90000	30269471	48036	53.37	17530389	57.91	0.9216	1	0	2	
3	0.0000	1000	miRNA	90000	30269471	0	0.00	9336	0.03	0.0000	1	2	0	
3	0.2096	1000	ncRNA	90000	30269471	866	0.96	182830	0.60	1.5931	1	0	2	
3	1.3224	1000	open_chromatin_state_1	90000	30269471	11939	13.27	3435661	11.35	1.1687	0	0	3	*****
3	1.9587	1000	open_chromatin_state_2	90000	30269471	12218	13.58	3082096	10.18	1.3333	0	0	3	*****
3	1.1573	1000	open_chromatin_state_3	90000	30269471	7572	8.41	3112578	10.28	0.8182	1	0	2	
3	0.9364	1000	open_chromatin_state_4	90000	30269471	15382	17.09	4750568	15.69	1.0890	1	0	2	
3	0.7314	1000	open_chromatin_state_5	90000	30269471	12040	13.38	4406360	14.56	0.9190	3	0	0	*****
3	1.0079	1000	open_chromatin_state_6	90000	30269471	8636	9.60	3298714	10.90	0.8805	1	0	2	
3	0.7137	1000	open_chromatin_state_7	90000	30269471	8938	9.93	3119012	10.30	0.9638	3	0	0	*****
3	0.9098	1000	open_chromatin_state_8	90000	30269471	9401	10.45	2391049	7.90	1.3224	3	0	0	*****
3	0.1902	1000	open_chromatin_state_9	90000	30269471	3874	4.30	2673326	8.83	0.4874	3	0	0	*****
3	1.1142	1000	protein	90000	30269471	38653	42.95	13561126	44.80	0.9586	1	0	2	
3	0.0000	1000	pseudogene	90000	30269471	49	0.05	225454	0.74	0.0731	3	0	0	
3	0.0000	1000	pseudogenic_exon	90000	30269471	49	0.05	207438	0.69	0.0794	3	0	0	
3	0.0000	1000	pseudogenic_transcript	90000	30269471	49	0.05	225454	0.74	0.0731	3	0	0	
3	0.7439	1000	satellite	90000	30269471	7102	7.89	1896820	6.27	1.2593	2	0	1	
3	0.0000	1000	snRNA	90000	30269471	0	0.00	337	0.00	0.0000	0	3	0	
3	0.0000	1000	snoRNA	90000	30269471	0	0.00	2174	0.01	0.0000	0	3	0	
3	1.6351	1000	tRNA	90000	30269471	49	0.05	15291	0.05	1.0778	0	0	3	*****
3	1.8220	1000	three_prime_UTR	90000	30269471	3414	3.79	1314330	4.34	0.8736	0	0	3	*****
3	0.5809	1000	transposable_element	90000	30269471	12054	13.39	5059191	16.71	0.8013	3	0	0	*****
3	0.6135	1000	transposable_element_gene	90000	30269471	2111	2.35	1696299	5.60	0.4186	2	0	1	
3	0.5551	1000	transposon_fragment	90000	30269471	11967	13.30	4930410	16.29	0.8163	3	0	0	*****
4	1.0765	1000	CDS	90000	30269471	23990	26.66	8852344	29.25	0.9115	0	0	4	*****
4	0.9328	1000	DNA_replication_origin	90000	30269471	3025	3.36	1057365	3.49	0.9622	2	0	2	
4	1.4092	1000	DNAseI_hypersensitive_site	90000	30269471	11709	13.01	3965617	13.10	0.9931	0	0	4	*****
4	1.0909	1000	exon	90000	30269471	36856	40.95	12568027	41.52	0.9863	0	0	4	*****
4	1.1862	1000	five_prime_UTR	90000	30269471	2504	2.78	846623	2.80	0.9947	0	0	4	*****
4	1.1476	1000	gene	90000	30269471	44918	49.91	15958851	52.72	0.9466	0	0	4	*****
4	1.1004	1000	mRNA	90000	30269471	51498	57.22	17526927	57.90	0.9882	1	0	3	
4	0.0000	1000	miRNA	90000	30269471	0	0.00	9336	0.03	0.0000	1	3	0	
4	0.2096	1000	ncRNA	90000	30269471	543	0.60	183153	0.61	0.9971	2	0	2	
4	1.3224	1000	open_chromatin_state_1	90000	30269471	9347	10.39	3438253	11.36	0.9143	0	0	4	*****
4	1.9587	1000	open_chromatin_state_2	90000	30269471	8818	9.80	3085496	10.19	0.9612	0	0	4	*****
4	1.1573	1000	open_chromatin_state_3	90000	30269471	8037	8.93	3112113	10.28	0.8686	1	0	3	
4	0.9364	1000	open_chromatin_state_4	90000	30269471	20877	23.20	4745073	15.68	1.4797	2	0	2	
4	0.7314	1000	open_chromatin_state_5	90000	30269471	15070	16.74	4403330	14.55	1.1511	4	0	0	*****
4	1.0079	1000	open_chromatin_state_6	90000	30269471	10478	11.64	3296872	10.89	1.0689	2	0	2	
4	0.7137	1000	open_chromatin_state_7	90000	30269471	4895	5.44	3123055	10.32	0.5272	3	0	1	
4	0.9098	1000	open_chromatin_state_8	90000	30269471	2478	2.75	2397972	7.92	0.3476	3	0	1	
4	0.1902	1000	open_chromatin_state_9	90000	30269471	10000	11.11	2667200	8.81	1.2610	4	0	0	*****
4	1.1142	1000	protein	90000	30269471	38644	42.94	13561135	44.80	0.9584	1	0	3	
4	0.0000	1000	pseudogene	90000	30269471	0	0.00	225503	0.74	0.0000	3	1	0	
4	0.0000	1000	pseudogenic_exon	90000	30269471	0	0.00	207487	0.69	0.0000	3	1	0	
4	0.0000	1000	pseudogenic_transcript	90000	30269471	0	0.00	225503	0.74	0.0000	3	1	0	
4	0.7439	1000	satellite	90000	30269471	6259	6.95	1897663	6.27	1.1093	3	0	1	
4	0.0000	1000	snRNA	90000	30269471	0	0.00	337	0.00	0.0000	0	4	0	
4	0.0000	1000	snoRNA	90000	30269471	0	0.00	2174	0.01	0.0000	0	4	0	
4	1.6351	1000	tRNA	90000	30269471	21	0.02	15319	0.05	0.4611	0	0	4	*****
4	1.8220	1000	three_prime_UTR	90000	30269471	3295	3.66	1314449	4.34	0.8431	0	0	4	*****
4	0.5809	1000	transposable_element	90000	30269471	18125	20.14	5053120	16.69	1.2064	4	0	0	*****
4	0.6135	1000	transposable_element_gene	90000	30269471	7144	7.94	1691266	5.59	1.4207	3	0	1	
4	0.5551	1000	transposon_fragment	90000	30269471	18108	20.12	4924269	16.27	1.2368	4	0	0	*****
5	1.0765	1000	CDS	90000	30269471	22033	24.48	8854301	29.25	0.8369	0	0	5	*****
5	0.9328	1000	DNA_replication_origin	90000	30269471	4382	4.87	1056008	3.49	1.3956	3	0	2	
5	1.4092	1000	DNAseI_hypersensitive_site	90000	30269471	12513	13.90	3964813	13.10	1.0615	0	0	5	*****
5	1.0909	1000	exon	90000	30269471	35315	39.24	12569568	41.53	0.9449	0	0	5	*****
5	1.1862	1000	five_prime_UTR	90000	30269471	3088	3.43	846039	2.80	1.2276	1	0	4	
5	1.1476	1000	gene	90000	30269471	41329	45.92	15962440	52.73	0.8708	0	0	5	*****
5	1.1004	1000	mRNA	90000	30269471	44382	49.31	17534043	57.93	0.8513	1	0	4	
5	0.0000	1000	miRNA	90000	30269471	0	0.00	9336	0.03	0.0000	1	4	0	
5	0.2096	1000	ncRNA	90000	30269471	2471	2.75	181225	0.60	4.5858	3	0	2	
5	1.3224	1000	open_chromatin_state_1	90000	30269471	9255	10.28	3438345	11.36	0.9053	0	0	5	*****
5	1.9587	1000	open_chromatin_state_2	90000	30269471	8130	9.03	3086184	10.20	0.8860	0	0	5	*****
5	1.1573	1000	open_chromatin_state_3	90000	30269471	5820	6.47	3114330	10.29	0.6285	1	0	4	
5	0.9364	1000	open_chromatin_state_4	90000	30269471	16138	17.93	4749812	15.69	1.1427	3	0	2	
5	0.7314	1000	open_chromatin_state_5	90000	30269471	13646	15.16	4404754	14.55	1.0419	5	0	0	*****
5	1.0079	1000	open_chromatin_state_6	90000	30269471	11237	12.49	3296113	10.89	1.1466	3	0	2	
5	0.7137	1000	open_chromatin_state_7	90000	30269471	11416	12.68	3116534	10.30	1.2320	4	0	1	
5	0.9098	1000	open_chromatin_state_8	90000	30269471	6674	7.42	2393776	7.91	0.9377	4	0	1	
5	0.1902	1000	open_chromatin_state_9	90000	30269471	7684	8.54	2669516	8.82	0.9681	5	0	0	*****
5	1.1142	1000	protein	90000	30269471	31550	35.06	13568229	44.82	0.7821	1	0	4	
5	0.0000	1000	pseudogene	90000	30269471	1795	1.99	223708	0.74	2.6986	4	1	0	
5	0.0000	1000	pseudogenic_exon	90000	30269471	1795	1.99	205692	0.68	2.9350	4	1	0	
5	0.0000	1000	pseudogenic_transcript	90000	30269471	1795	1.99	223708	0.74	2.6986	4	1	0	
5	0.7439	1000	satellite	90000	30269471	4107	4.56	1899815	6.28	0.7271	3	0	2	
5	0.0000	1000	snRNA	90000	30269471	0	0.00	337	0.00	0.0000	0	5	0	
5	0.0000	1000	snoRNA	90000	30269471	0	0.00	2174	0.01	0.0000	0	5	0	
5	1.6351	1000	tRNA	90000	30269471	0	0.00	15340	0.05	0.0000	0	0	5	*****
5	1.8220	1000	three_prime_UTR	90000	30269471	5473	6.08	1312271	4.34	1.4027	0	0	5	*****
5	0.5809	1000	transposable_element	90000	30269471	19098	21.22	5052147	16.69	1.2714	5	0	0	*****
5	0.6135	1000	transposable_element_gene	90000	30269471	5359	5.95	1693051	5.59	1.0646	4	0	1	
5	0.5551	1000	transposon_fragment	90000	30269471	18870	20.97	4923507	16.27	1.2890	5	0	0	*****
6	1.0765	1000	CDS	90000	30269471	23123	25.69	8853211	29.25	0.8784	0	0	6	*****
6	0.9328	1000	DNA_replication_origin	90000	30269471	2044	2.27	1058346	3.50	0.6496	3	0	3	
6	1.4092	1000	DNAseI_hypersensitive_site	90000	30269471	10683	11.87	3966643	13.10	0.9058	0	0	6	*****
6	1.0909	1000	exon	90000	30269471	33476	37.20	12571407	41.53	0.8956	0	0	6	*****
6	1.1862	1000	five_prime_UTR	90000	30269471	2132	2.37	846995	2.80	0.8466	1	0	5	
6	1.1476	1000	gene	90000	30269471	44650	49.61	15959119	52.72	0.9410	0	0	6	*****
6	1.1004	1000	mRNA	90000	30269471	50349	55.94	17528076	57.91	0.9661	1	0	5	
6	0.0000	1000	miRNA	90000	30269471	0	0.00	9336	0.03	0.0000	1	5	0	
6	0.2096	1000	ncRNA	90000	30269471	0	0.00	183696	0.61	0.0000	3	0	3	
6	1.3224	1000	open_chromatin_state_1	90000	30269471	9890	10.99	3437710	11.36	0.9676	0	0	6	*****
6	1.9587	1000	open_chromatin_state_2	90000	30269471	9530	10.59	3084784	10.19	1.0390	0	0	6	*****
6	1.1573	1000	open_chromatin_state_3	90000	30269471	11625	12.92	3108525	10.27	1.2578	2	0	4	
6	0.9364	1000	open_chromatin_state_4	90000	30269471	16027	17.81	4749923	15.69	1.1348	4	0	2	
6	0.7314	1000	open_chromatin_state_5	90000	30269471	8947	9.94	4409453	14.57	0.6824	5	0	1	
6	1.0079	1000	open_chromatin_state_6	90000	30269471	8920	9.91	3298430	10.90	0.9095	3	0	3	
6	0.7137	1000	open_chromatin_state_7	90000	30269471	7792	8.66	3120158	10.31	0.8399	5	0	1	
6	0.9098	1000	open_chromatin_state_8	90000	30269471	7201	8.00	2393249	7.91	1.0120	5	0	1	
6	0.1902	1000	open_chromatin_state_9	90000	30269471	10068	11.19	2667132	8.81	1.2696	6	0	0	*****
6	1.1142	1000	protein	90000	30269471	39615	44.02	13560164	44.80	0.9826	1	0	5	
6	0.0000	1000	pseudogene	90000	30269471	1165	1.29	224338	0.74	1.7466	5	1	0	
6	0.0000	1000	pseudogenic_exon	90000	30269471	1165	1.29	206322	0.68	1.8991	5	1	0	
6	0.0000	1000	pseudogenic_transcript	90000	30269471	1165	1.29	224338	0.74	1.7466	5	1	0	
6	0.7439	1000	satellite	90000	30269471	5352	5.95	1898570	6.27	0.9481	4	0	2	
6	0.0000	1000	snRNA	90000	30269471	0	0.00	337	0.00	0.0000	0	6	0	
6	0.0000	1000	snoRNA	90000	30269471	0	0.00	2174	0.01	0.0000	0	6	0	
6	1.6351	1000	tRNA	90000	30269471	0	0.00	15340	0.05	0.0000	0	0	6	*****
6	1.8220	1000	three_prime_UTR	90000	30269471	2914	3.24	1314830	4.34	0.7454	0	0	6	*****
6	0.5809	1000	transposable_element	90000	30269471	20594	22.88	5050651	16.69	1.3714	6	0	0	*****
6	0.6135	1000	transposable_element_gene	90000	30269471	5699	6.33	1692711	5.59	1.1323	5	0	1	
6	0.5551	1000	transposon_fragment	90000	30269471	19506	21.67	4922871	16.26	1.3326	6	0	0	*****
7	1.0765	1000	CDS	90000	30269471	26514	29.46	8849820	29.24	1.0076	0	0	7	*****
7	0.9328	1000	DNA_replication_origin	90000	30269471	3206	3.56	1057184	3.49	1.0199	4	0	3	
7	1.4092	1000	DNAseI_hypersensitive_site	90000	30269471	10926	12.14	3966400	13.10	0.9265	0	0	7	*****
7	1.0909	1000	exon	90000	30269471	43628	48.48	12561255	41.50	1.1681	1	0	6	
7	1.1862	1000	five_prime_UTR	90000	30269471	2059	2.29	847068	2.80	0.8175	1	0	6	
7	1.1476	1000	gene	90000	30269471	47178	52.42	15956591	52.72	0.9944	0	0	7	*****
7	1.1004	1000	mRNA	90000	30269471	56666	62.96	17521759	57.89	1.0877	1	0	6	
7	0.0000	1000	miRNA	90000	30269471	0	0.00	9336	0.03	0.0000	1	6	0	
7	0.2096	1000	ncRNA	90000	30269471	1115	1.24	182581	0.60	2.0539	4	0	3	
7	1.3224	1000	open_chromatin_state_1	90000	30269471	9058	10.06	3438542	11.36	0.8860	0	0	7	*****
7	1.9587	1000	open_chromatin_state_2	90000	30269471	10130	11.26	3084184	10.19	1.1047	0	0	7	*****
7	1.1573	1000	open_chromatin_state_3	90000	30269471	9468	10.52	3110682	10.28	1.0237	2	0	5	
7	0.9364	1000	open_chromatin_state_4	90000	30269471	13553	15.06	4752397	15.70	0.9591	5	0	2	
7	0.7314	1000	open_chromatin_state_5	90000	30269471	7993	8.88	4410407	14.57	0.6095	5	0	2	
7	1.0079	1000	open_chromatin_state_6	90000	30269471	12537	13.93	3294813	10.88	1.2798	4	0	3	
7	0.7137	1000	open_chromatin_state_7	90000	30269471	8280	9.20	3119670	10.31	0.8927	6	0	1	
7	0.9098	1000	open_chromatin_state_8	90000	30269471	5681	6.31	2394769	7.91	0.7979	5	0	2	
7	0.1902	1000	open_chromatin_state_9	90000	30269471	13300	14.78	2663900	8.80	1.6792	7	0	0	*****
7	1.1142	1000	protein	90000	30269471	39753	44.17	13560026	44.80	0.9860	1	0	6	
7	0.0000	1000	pseudogene	90000	30269471	260	0.29	225243	0.74	0.3882	6	1	0	
7	0.0000	1000	pseudogenic_exon	90000	30269471	260	0.29	207227	0.68	0.4220	6	1	0	
7	0.0000	1000	pseudogenic_transcript	90000	30269471	260	0.29	225243	0.74	0.3882	6	1	0	
7	0.7439	1000	satellite	90000	30269471	3921	4.36	1900001	6.28	0.6941	4	0	3	
7	0.0000	1000	snRNA	90000	30269471	0	0.00	337	0.00	0.0000	0	7	0	
7	0.0000	1000	snoRNA	90000	30269471	0	0.00	2174	0.01	0.0000	0	7	0	
7	1.6351	1000	tRNA	90000	30269471	0	0.00	15340	0.05	0.0000	0	0	7	*****
7	1.8220	1000	three_prime_UTR	90000	30269471	4783	5.31	1312961	4.34	1.2252	0	0	7	*****
7	0.5809	1000	transposable_element	90000	30269471	19504	21.67	5051741	16.69	1.2985	7	0	0	*****
7	0.6135	1000	transposable_element_gene	90000	30269471	10603	11.78	1687807	5.58	2.1128	6	0	1	
7	0.5551	1000	transposon_fragment	90000	30269471	18500	20.56	4923877	16.27	1.2637	7	0	0	*****
8	1.0765	1000	CDS	90000	30269471	25407	28.23	8850927	29.24	0.9654	0	0	8	*****
8	0.9328	1000	DNA_replication_origin	90000	30269471	7676	8.53	1052714	3.48	2.4524	5	0	3	
8	1.4092	1000	DNAseI_hypersensitive_site	90000	30269471	10562	11.74	3966764	13.10	0.8955	0	0	8	*****
8	1.0909	1000	exon	90000	30269471	41898	46.55	12562985	41.50	1.1217	2	0	6	
8	1.1862	1000	five_prime_UTR	90000	30269471	2942	3.27	846185	2.80	1.1693	1	0	7	
8	1.1476	1000	gene	90000	30269471	45091	50.10	15958678	52.72	0.9503	0	0	8	*****
8	1.1004	1000	mRNA	90000	30269471	55067	61.19	17523358	57.89	1.0569	1	0	7	
8	0.0000	1000	miRNA	90000	30269471	0	0.00	9336	0.03	0.0000	1	7	0	
8	0.2096	1000	ncRNA	90000	30269471	601	0.67	183095	0.60	1.1040	5	0	3	
8	1.3224	1000	open_chromatin_state_1	90000	30269471	4813	5.35	3442787	11.37	0.4702	0	0	8	*****
8	1.9587	1000	open_chromatin_state_2	90000	30269471	6560	7.29	3087754	10.20	0.7145	0	0	8	*****
8	1.1573	1000	open_chromatin_state_3	90000	30269471	10867	12.07	3109283	10.27	1.1755	3	0	5	
8	0.9364	1000	open_chromatin_state_4	90000	30269471	10604	11.78	4755346	15.71	0.7500	5	0	3	
8	0.7314	1000	open_chromatin_state_5	90000	30269471	16275	18.08	4402125	14.54	1.2434	6	0	2	
8	1.0079	1000	open_chromatin_state_6	90000	30269471	14023	15.58	3293327	10.88	1.4321	5	0	3	
8	0.7137	1000	open_chromatin_state_7	90000	30269471	6263	6.96	3121687	10.31	0.6748	6	0	2	
8	0.9098	1000	open_chromatin_state_8	90000	30269471	8996	10.00	2391454	7.90	1.2652	6	0	2	
8	0.1902	1000	open_chromatin_state_9	90000	30269471	11599	12.89	2665601	8.81	1.4635	8	0	0	*****
8	1.1142	1000	protein	90000	30269471	38207	42.45	13561572	44.80	0.9475	1	0	7	
8	0.0000	1000	pseudogene	90000	30269471	0	0.00	225503	0.74	0.0000	6	2	0	
8	0.0000	1000	pseudogenic_exon	90000	30269471	0	0.00	207487	0.69	0.0000	6	2	0	
8	0.0000	1000	pseudogenic_transcript	90000	30269471	0	0.00	225503	0.74	0.0000	6	2	0	
8	0.7439	1000	satellite	90000	30269471	5319	5.91	1898603	6.27	0.9422	5	0	3	
8	0.0000	1000	snRNA	90000	30269471	0	0.00	337	0.00	0.0000	0	8	0	
