Run	Real_ratio	Bp	Feature	Breakpoint_region_bp	Non_breakpoint_region_bp	Feature_bp_inside	%Inside	Feature_bp_outside	%Outside	Shuffled_ratio	Above	Same	Below
1	1.2523	5000	open_chromatin_state_2	220000	30180252	22014	10.01	3078636	10.20	0.9809	0	0	1	*****
1	1.4188	5000	open_chromatin_state_3	220000	30180252	26981	12.26	3095869	10.26	1.1956	0	0	1	*****
1	1.0118	5000	open_chromatin_state_4	220000	30180252	30308	13.78	4748092	15.73	0.8757	0	0	1	*****
1	0.6567	5000	open_chromatin_state_5	220000	30180252	19420	8.83	4403030	14.59	0.6051	0	0	1	
1	1.4857	5000	open_chromatin_state_6	220000	30180252	26423	12.01	3285347	10.89	1.1033	0	0	1	*****
1	1.0393	5000	open_chromatin_state_7	220000	30180252	22896	10.41	3107604	10.30	1.0107	0	0	1	*****
1	0.8410	5000	open_chromatin_state_8	220000	30180252	16552	7.52	2383898	7.90	0.9525	1	0	0	*****
1	0.0000	5000	open_chromatin_state_9	220000	30180252	32817	14.92	2644383	8.76	1.7025	1	0	0	
1	0.9460	5000	pseudogene	220000	30180252	2732	1.24	222771	0.74	1.6824	1	0	0	*****
1	0.6782	5000	satellite	220000	30180252	14331	6.51	1891248	6.27	1.0395	1	0	0	*****
1	0.4565	5000	transposable_element	220000	30180252	44996	20.45	5027334	16.66	1.2278	1	0	0	*****
2	0.1978	5000	DNA_replication_origin	220000	30180252	9081	4.13	1051309	3.48	1.1850	2	0	0	*****
2	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	32851	14.93	3949951	13.09	1.1409	0	0	2	*****
2	1.2024	5000	gene	220000	30180252	112830	51.29	15911627	52.72	0.9728	0	0	2	*****
2	1.2126	5000	open_chromatin_state_1	220000	30180252	28740	13.06	3425760	11.35	1.1509	0	0	2	*****
2	1.2523	5000	open_chromatin_state_2	220000	30180252	33559	15.25	3067091	10.16	1.5010	1	0	1	
2	1.4188	5000	open_chromatin_state_3	220000	30180252	19451	8.84	3103399	10.28	0.8598	0	0	2	*****
2	1.0118	5000	open_chromatin_state_4	220000	30180252	25795	11.72	4752605	15.75	0.7446	0	0	2	*****
2	0.6567	5000	open_chromatin_state_5	220000	30180252	24010	10.91	4398440	14.57	0.7488	1	0	1	
2	1.4857	5000	open_chromatin_state_6	220000	30180252	29302	13.32	3282468	10.88	1.2246	0	0	2	*****
2	1.0393	5000	open_chromatin_state_7	220000	30180252	25338	11.52	3105162	10.29	1.1194	1	0	1	
2	0.8410	5000	open_chromatin_state_8	220000	30180252	23468	10.67	2376982	7.88	1.3544	2	0	0	*****
2	0.0000	5000	open_chromatin_state_9	220000	30180252	10337	4.70	2666863	8.84	0.5317	2	0	0	
2	0.9460	5000	pseudogene	220000	30180252	3842	1.75	221661	0.73	2.3778	2	0	0	*****
2	0.6782	5000	satellite	220000	30180252	10840	4.93	1894739	6.28	0.7848	2	0	0	*****
2	0.4565	5000	transposable_element	220000	30180252	37924	17.24	5034406	16.68	1.0334	2	0	0	*****
3	0.1978	5000	DNA_replication_origin	220000	30180252	710	0.32	1059680	3.51	0.0919	2	0	1	
3	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	34230	15.56	3948572	13.08	1.1892	0	0	3	*****
3	1.2024	5000	gene	220000	30180252	138379	62.90	15886078	52.64	1.1950	0	0	3	*****
3	1.2126	5000	open_chromatin_state_1	220000	30180252	22867	10.39	3431633	11.37	0.9141	0	0	3	*****
3	1.2523	5000	open_chromatin_state_2	220000	30180252	31282	14.22	3069368	10.17	1.3981	2	0	1	
3	1.4188	5000	open_chromatin_state_3	220000	30180252	22977	10.44	3099873	10.27	1.0168	0	0	3	*****
3	1.0118	5000	open_chromatin_state_4	220000	30180252	36224	16.47	4742176	15.71	1.0479	1	0	2	
3	0.6567	5000	open_chromatin_state_5	220000	30180252	38102	17.32	4384348	14.53	1.1922	2	0	1	
3	1.4857	5000	open_chromatin_state_6	220000	30180252	28259	12.85	3283511	10.88	1.1806	0	0	3	*****
3	1.0393	5000	open_chromatin_state_7	220000	30180252	29774	13.53	3100726	10.27	1.3173	2	0	1	
3	0.8410	5000	open_chromatin_state_8	220000	30180252	4069	1.85	2396381	7.94	0.2329	2	0	1	
3	0.0000	5000	open_chromatin_state_9	220000	30180252	6446	2.93	2670754	8.85	0.3311	3	0	0	
3	0.9460	5000	pseudogene	220000	30180252	0	0.00	225503	0.75	0.0000	2	0	1	
3	0.6782	5000	satellite	220000	30180252	10152	4.61	1895427	6.28	0.7348	3	0	0	*****
3	0.4565	5000	transposable_element	220000	30180252	17780	8.08	5054550	16.75	0.4826	3	0	0	*****
4	0.1978	5000	DNA_replication_origin	220000	30180252	9768	4.44	1050622	3.48	1.2754	3	0	1	
4	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	29331	13.33	3953471	13.10	1.0178	0	0	4	*****
4	1.2024	5000	gene	220000	30180252	116544	52.97	15907913	52.71	1.0050	0	0	4	*****
4	1.2126	5000	open_chromatin_state_1	220000	30180252	25784	11.72	3428716	11.36	1.0316	0	0	4	*****
4	1.2523	5000	open_chromatin_state_2	220000	30180252	17881	8.13	3082769	10.21	0.7957	2	0	2	
4	1.4188	5000	open_chromatin_state_3	220000	30180252	34212	15.55	3088638	10.23	1.5195	1	0	3	
4	1.0118	5000	open_chromatin_state_4	220000	30180252	29406	13.37	4748994	15.74	0.8494	1	0	3	
4	0.6567	5000	open_chromatin_state_5	220000	30180252	31637	14.38	4390813	14.55	0.9884	3	0	1	
4	1.4857	5000	open_chromatin_state_6	220000	30180252	22586	10.27	3289184	10.90	0.9420	0	0	4	*****
4	1.0393	5000	open_chromatin_state_7	220000	30180252	24366	11.08	3106134	10.29	1.0761	3	0	1	
4	0.8410	5000	open_chromatin_state_8	220000	30180252	17817	8.10	2382633	7.89	1.0258	3	0	1	
4	0.0000	5000	open_chromatin_state_9	220000	30180252	16311	7.41	2660889	8.82	0.8409	4	0	0	
4	0.9460	5000	pseudogene	220000	30180252	789	0.36	224714	0.74	0.4817	2	0	2	
4	0.6782	5000	satellite	220000	30180252	13425	6.10	1892154	6.27	0.9733	4	0	0	*****
4	0.4565	5000	transposable_element	220000	30180252	27247	12.38	5045083	16.72	0.7409	4	0	0	*****
5	0.1978	5000	DNA_replication_origin	220000	30180252	3752	1.71	1056638	3.50	0.4871	4	0	1	
5	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	26058	11.84	3956744	13.11	0.9034	0	0	5	*****
5	1.2024	5000	gene	220000	30180252	127749	58.07	15896708	52.67	1.1024	0	0	5	*****
5	1.2126	5000	open_chromatin_state_1	220000	30180252	20789	9.45	3433711	11.38	0.8306	0	0	5	*****
5	1.2523	5000	open_chromatin_state_2	220000	30180252	24232	11.01	3076418	10.19	1.0805	2	0	3	
5	1.4188	5000	open_chromatin_state_3	220000	30180252	12181	5.54	3110669	10.31	0.5372	1	0	4	
5	1.0118	5000	open_chromatin_state_4	220000	30180252	29682	13.49	4748718	15.73	0.8575	1	0	4	
5	0.6567	5000	open_chromatin_state_5	220000	30180252	21300	9.68	4401150	14.58	0.6639	4	0	1	
5	1.4857	5000	open_chromatin_state_6	220000	30180252	30116	13.69	3281654	10.87	1.2589	0	0	5	*****
5	1.0393	5000	open_chromatin_state_7	220000	30180252	34833	15.83	3095667	10.26	1.5436	4	0	1	
5	0.8410	5000	open_chromatin_state_8	220000	30180252	32598	14.82	2367852	7.85	1.8886	4	0	1	
5	0.0000	5000	open_chromatin_state_9	220000	30180252	14269	6.49	2662931	8.82	0.7351	5	0	0	
5	0.9460	5000	pseudogene	220000	30180252	3129	1.42	222374	0.74	1.9303	3	0	2	
5	0.6782	5000	satellite	220000	30180252	18897	8.59	1886682	6.25	1.3740	5	0	0	*****
5	0.4565	5000	transposable_element	220000	30180252	25065	11.39	5047265	16.72	0.6813	5	0	0	*****
6	0.1978	5000	DNA_replication_origin	220000	30180252	11157	5.07	1049233	3.48	1.4587	5	0	1	
6	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	32186	14.63	3950616	13.09	1.1176	0	0	6	*****
6	1.2024	5000	gene	220000	30180252	108954	49.52	15915503	52.73	0.9391	0	0	6	*****
6	1.2126	5000	open_chromatin_state_1	220000	30180252	25398	11.54	3429102	11.36	1.0161	0	0	6	*****
6	1.2523	5000	open_chromatin_state_2	220000	30180252	31013	14.10	3069637	10.17	1.3860	3	0	3	
6	1.4188	5000	open_chromatin_state_3	220000	30180252	20841	9.47	3102009	10.28	0.9217	1	0	5	
6	1.0118	5000	open_chromatin_state_4	220000	30180252	44130	20.06	4734270	15.69	1.2787	2	0	4	
6	0.6567	5000	open_chromatin_state_5	220000	30180252	36333	16.52	4386117	14.53	1.1364	5	0	1	
6	1.4857	5000	open_chromatin_state_6	220000	30180252	14870	6.76	3296900	10.92	0.6187	0	0	6	*****
6	1.0393	5000	open_chromatin_state_7	220000	30180252	16358	7.44	3114142	10.32	0.7206	4	0	2	
6	0.8410	5000	open_chromatin_state_8	220000	30180252	20007	9.09	2380443	7.89	1.1530	5	0	1	
6	0.0000	5000	open_chromatin_state_9	220000	30180252	11050	5.02	2666150	8.83	0.5686	6	0	0	
6	0.9460	5000	pseudogene	220000	30180252	227	0.10	225276	0.75	0.1382	3	0	3	
6	0.6782	5000	satellite	220000	30180252	15039	6.84	1890540	6.26	1.0913	6	0	0	*****
6	0.4565	5000	transposable_element	220000	30180252	44577	20.26	5027753	16.66	1.2163	6	0	0	*****
7	0.1978	5000	DNA_replication_origin	220000	30180252	490	0.22	1059900	3.51	0.0634	5	0	2	
7	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	31776	14.44	3951026	13.09	1.1033	0	0	7	*****
7	1.2024	5000	gene	220000	30180252	99896	45.41	15924561	52.76	0.8606	0	0	7	*****
7	1.2126	5000	open_chromatin_state_1	220000	30180252	25768	11.71	3428732	11.36	1.0310	0	0	7	*****
7	1.2523	5000	open_chromatin_state_2	220000	30180252	19043	8.66	3081607	10.21	0.8477	3	0	4	
7	1.4188	5000	open_chromatin_state_3	220000	30180252	17988	8.18	3104862	10.29	0.7948	1	0	6	
7	1.0118	5000	open_chromatin_state_4	220000	30180252	45508	20.69	4732892	15.68	1.3191	3	0	4	
7	0.6567	5000	open_chromatin_state_5	220000	30180252	30025	13.65	4392425	14.55	0.9377	6	0	1	
7	1.4857	5000	open_chromatin_state_6	220000	30180252	21410	9.73	3290360	10.90	0.8926	0	0	7	*****
7	1.0393	5000	open_chromatin_state_7	220000	30180252	22940	10.43	3107560	10.30	1.0127	4	0	3	
7	0.8410	5000	open_chromatin_state_8	220000	30180252	16066	7.30	2384384	7.90	0.9243	6	0	1	
7	0.0000	5000	open_chromatin_state_9	220000	30180252	21252	9.66	2655948	8.80	1.0977	7	0	0	
7	0.9460	5000	pseudogene	220000	30180252	1110	0.50	224393	0.74	0.6786	3	0	4	
7	0.6782	5000	satellite	220000	30180252	12048	5.48	1893531	6.27	0.8729	7	0	0	*****
7	0.4565	5000	transposable_element	220000	30180252	35831	16.29	5036499	16.69	0.9760	7	0	0	*****
8	0.1978	5000	DNA_replication_origin	220000	30180252	7695	3.50	1052695	3.49	1.0028	6	0	2	
8	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	30068	13.67	3952734	13.10	1.0435	0	0	8	*****
8	1.2024	5000	gene	220000	30180252	115617	52.55	15908840	52.71	0.9970	0	0	8	*****
8	1.2126	5000	open_chromatin_state_1	220000	30180252	28747	13.07	3425753	11.35	1.1512	0	0	8	*****
8	1.2523	5000	open_chromatin_state_2	220000	30180252	21619	9.83	3079031	10.20	0.9632	3	0	5	
8	1.4188	5000	open_chromatin_state_3	220000	30180252	24607	11.19	3098243	10.27	1.0895	1	0	7	
8	1.0118	5000	open_chromatin_state_4	220000	30180252	29956	13.62	4748444	15.73	0.8654	3	0	5	
8	0.6567	5000	open_chromatin_state_5	220000	30180252	34729	15.79	4387721	14.54	1.0858	7	0	1	
8	1.4857	5000	open_chromatin_state_6	220000	30180252	14203	6.46	3297567	10.93	0.5909	0	0	8	*****
8	1.0393	5000	open_chromatin_state_7	220000	30180252	30027	13.65	3100473	10.27	1.3286	5	0	3	
8	0.8410	5000	open_chromatin_state_8	220000	30180252	25958	11.80	2374492	7.87	1.4997	7	0	1	
8	0.0000	5000	open_chromatin_state_9	220000	30180252	10154	4.62	2667046	8.84	0.5223	8	0	0	
8	0.9460	5000	pseudogene	220000	30180252	1323	0.60	224180	0.74	0.8096	3	0	5	
8	0.6782	5000	satellite	220000	30180252	10694	4.86	1894885	6.28	0.7742	8	0	0	*****
8	0.4565	5000	transposable_element	220000	30180252	36279	16.49	5036051	16.69	0.9882	8	0	0	*****
9	0.1978	5000	DNA_replication_origin	220000	30180252	5321	2.42	1055069	3.50	0.6919	7	0	2	
9	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	29150	13.25	3953652	13.10	1.0114	0	0	9	*****
9	1.2024	5000	gene	220000	30180252	95617	43.46	15928840	52.78	0.8235	0	0	9	*****
9	1.2126	5000	open_chromatin_state_1	220000	30180252	17849	8.11	3436651	11.39	0.7125	0	0	9	*****
9	1.2523	5000	open_chromatin_state_2	220000	30180252	27755	12.62	3072895	10.18	1.2391	3	0	6	
9	1.4188	5000	open_chromatin_state_3	220000	30180252	11468	5.21	3111382	10.31	0.5056	1	0	8	
9	1.0118	5000	open_chromatin_state_4	220000	30180252	38806	17.64	4739594	15.70	1.1232	4	0	5	
9	0.6567	5000	open_chromatin_state_5	220000	30180252	24342	11.06	4398108	14.57	0.7593	8	0	1	
9	1.4857	5000	open_chromatin_state_6	220000	30180252	24153	10.98	3287617	10.89	1.0078	0	0	9	*****
9	1.0393	5000	open_chromatin_state_7	220000	30180252	18785	8.54	3111715	10.31	0.8282	5	0	4	
9	0.8410	5000	open_chromatin_state_8	220000	30180252	30314	13.78	2370136	7.85	1.7546	8	0	1	
9	0.0000	5000	open_chromatin_state_9	220000	30180252	26528	12.06	2650672	8.78	1.3729	9	0	0	
9	0.9460	5000	pseudogene	220000	30180252	524	0.24	224979	0.75	0.3195	3	0	6	
9	0.6782	5000	satellite	220000	30180252	16714	7.60	1888865	6.26	1.2139	9	0	0	*****
9	0.4565	5000	transposable_element	220000	30180252	50054	22.75	5022276	16.64	1.3672	9	0	0	*****
10	0.1978	5000	DNA_replication_origin	220000	30180252	0	0.00	1060390	3.51	0.0000	7	0	3	
10	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	27231	12.38	3955571	13.11	0.9444	0	0	10	*****
10	1.2024	5000	gene	220000	30180252	101316	46.05	15923141	52.76	0.8729	0	0	10	*****
10	1.2126	5000	open_chromatin_state_1	220000	30180252	19821	9.01	3434679	11.38	0.7917	0	0	10	*****
10	1.2523	5000	open_chromatin_state_2	220000	30180252	20088	9.13	3080562	10.21	0.8946	3	0	7	
10	1.4188	5000	open_chromatin_state_3	220000	30180252	16204	7.37	3106646	10.29	0.7155	1	0	9	
10	1.0118	5000	open_chromatin_state_4	220000	30180252	49387	22.45	4729013	15.67	1.4327	5	0	5	
10	0.6567	5000	open_chromatin_state_5	220000	30180252	33726	15.33	4388724	14.54	1.0542	9	0	1	
10	1.4857	5000	open_chromatin_state_6	220000	30180252	20269	9.21	3291501	10.91	0.8448	0	0	10	*****
10	1.0393	5000	open_chromatin_state_7	220000	30180252	25197	11.45	3105303	10.29	1.1131	6	0	4	
10	0.8410	5000	open_chromatin_state_8	220000	30180252	14894	6.77	2385556	7.90	0.8565	9	0	1	
10	0.0000	5000	open_chromatin_state_9	220000	30180252	20414	9.28	2656786	8.80	1.0541	10	0	0	
10	0.9460	5000	pseudogene	220000	30180252	1734	0.79	223769	0.74	1.0630	4	0	6	
10	0.6782	5000	satellite	220000	30180252	14054	6.39	1891525	6.27	1.0193	10	0	0	*****
10	0.4565	5000	transposable_element	220000	30180252	45755	20.80	5026575	16.66	1.2487	10	0	0	*****
11	0.1978	5000	DNA_replication_origin	215605	30184647	4216	1.96	1056174	3.50	0.5588	8	0	3	
11	1.2346	5000	DNAseI_hypersensitive_site	215605	30184647	31878	14.79	3950924	13.09	1.1296	0	0	11	*****
11	1.2024	5000	gene	215605	30184647	117843	54.66	15906614	52.70	1.0372	0	0	11	*****
11	1.2126	5000	open_chromatin_state_1	215605	30184647	28827	13.37	3425673	11.35	1.1781	0	0	11	*****
11	1.2523	5000	open_chromatin_state_2	215605	30184647	25927	12.03	3074723	10.19	1.1805	3	0	8	
11	1.4188	5000	open_chromatin_state_3	215605	30184647	16981	7.88	3105869	10.29	0.7654	1	0	10	
11	1.0118	5000	open_chromatin_state_4	215605	30184647	37277	17.29	4741123	15.71	1.1007	6	0	5	
11	0.6567	5000	open_chromatin_state_5	215605	30184647	22460	10.42	4399990	14.58	0.7146	10	0	1	
11	1.4857	5000	open_chromatin_state_6	215605	30184647	30852	14.31	3280918	10.87	1.3165	0	0	11	*****
11	1.0393	5000	open_chromatin_state_7	215605	30184647	21656	10.04	3108844	10.30	0.9752	6	0	5	
11	0.8410	5000	open_chromatin_state_8	215605	30184647	14521	6.74	2385929	7.90	0.8521	10	0	1	
11	0.0000	5000	open_chromatin_state_9	215605	30184647	17104	7.93	2660096	8.81	0.9002	11	0	0	
11	0.9460	5000	pseudogene	215605	30184647	0	0.00	225503	0.75	0.0000	4	0	7	
11	0.6782	5000	satellite	215605	30184647	9897	4.59	1895682	6.28	0.7309	11	0	0	*****
11	0.4565	5000	transposable_element	215605	30184647	32342	15.00	5039988	16.70	0.8984	11	0	0	*****
12	0.1978	5000	DNA_replication_origin	219792	30180460	1970	0.90	1058420	3.51	0.2556	9	0	3	
12	1.2346	5000	DNAseI_hypersensitive_site	219792	30180460	28347	12.90	3954455	13.10	0.9843	0	0	12	*****
12	1.2024	5000	gene	219792	30180460	117202	53.32	15907255	52.71	1.0117	0	0	12	*****
12	1.2126	5000	open_chromatin_state_1	219792	30180460	31516	14.34	3422984	11.34	1.2643	1	0	11	
12	1.2523	5000	open_chromatin_state_2	219792	30180460	24506	11.15	3076144	10.19	1.0939	3	0	9	
12	1.4188	5000	open_chromatin_state_3	219792	30180460	18430	8.39	3104420	10.29	0.8152	1	0	11	
12	1.0118	5000	open_chromatin_state_4	219792	30180460	31794	14.47	4746606	15.73	0.9198	6	0	6	
12	0.6567	5000	open_chromatin_state_5	219792	30180460	24615	11.20	4397835	14.57	0.7686	11	0	1	
12	1.4857	5000	open_chromatin_state_6	219792	30180460	23283	10.59	3288487	10.90	0.9722	0	0	12	*****
12	1.0393	5000	open_chromatin_state_7	219792	30180460	23500	10.69	3107000	10.29	1.0386	6	0	6	
12	0.8410	5000	open_chromatin_state_8	219792	30180460	18593	8.46	2381857	7.89	1.0719	11	0	1	
12	0.0000	5000	open_chromatin_state_9	219792	30180460	23555	10.72	2653645	8.79	1.2189	12	0	0	
12	0.9460	5000	pseudogene	219792	30180460	839	0.38	224664	0.74	0.5128	4	0	8	
12	0.6782	5000	satellite	219792	30180460	9836	4.48	1895743	6.28	0.7124	12	0	0	*****
12	0.4565	5000	transposable_element	219792	30180460	46289	21.06	5026041	16.65	1.2646	12	0	0	*****
13	0.1978	5000	DNA_replication_origin	210568	30189684	6637	3.15	1053753	3.49	0.9030	10	0	3	
13	1.2346	5000	DNAseI_hypersensitive_site	210568	30189684	28883	13.72	3953919	13.10	1.0473	0	0	13	*****
13	1.2024	5000	gene	210568	30189684	98556	46.80	15925901	52.75	0.8872	0	0	13	*****
13	1.2126	5000	open_chromatin_state_1	210568	30189684	21974	10.44	3432526	11.37	0.9178	1	0	12	
13	1.2523	5000	open_chromatin_state_2	210568	30189684	21341	10.13	3079309	10.20	0.9936	3	0	10	
13	1.4188	5000	open_chromatin_state_3	210568	30189684	17448	8.29	3105402	10.29	0.8056	1	0	12	
13	1.0118	5000	open_chromatin_state_4	210568	30189684	46338	22.01	4732062	15.67	1.4040	7	0	6	
13	0.6567	5000	open_chromatin_state_5	210568	30189684	22639	10.75	4399811	14.57	0.7377	12	0	1	
13	1.4857	5000	open_chromatin_state_6	210568	30189684	25276	12.00	3286494	10.89	1.1027	0	0	13	*****
13	1.0393	5000	open_chromatin_state_7	210568	30189684	15556	7.39	3114944	10.32	0.7160	6	0	7	
13	0.8410	5000	open_chromatin_state_8	210568	30189684	11735	5.57	2388715	7.91	0.7043	11	0	2	
13	0.0000	5000	open_chromatin_state_9	210568	30189684	28261	13.42	2648939	8.77	1.5296	13	0	0	
13	0.9460	5000	pseudogene	210568	30189684	0	0.00	225503	0.75	0.0000	4	0	9	
13	0.6782	5000	satellite	210568	30189684	17677	8.39	1887902	6.25	1.3424	13	0	0	*****
13	0.4565	5000	transposable_element	210568	30189684	35406	16.81	5036924	16.68	1.0078	13	0	0	*****
14	0.1978	5000	DNA_replication_origin	217104	30183148	13268	6.11	1047122	3.47	1.7616	11	0	3	
14	1.2346	5000	DNAseI_hypersensitive_site	217104	30183148	30749	14.16	3952053	13.09	1.0817	0	0	14	*****
14	1.2024	5000	gene	217104	30183148	123692	56.97	15900765	52.68	1.0815	0	0	14	*****
14	1.2126	5000	open_chromatin_state_1	217104	30183148	30601	14.10	3423899	11.34	1.2425	2	0	12	
14	1.2523	5000	open_chromatin_state_2	217104	30183148	23587	10.86	3077063	10.19	1.0657	3	0	11	
14	1.4188	5000	open_chromatin_state_3	217104	30183148	28716	13.23	3094134	10.25	1.2903	1	0	13	
14	1.0118	5000	open_chromatin_state_4	217104	30183148	39187	18.05	4739213	15.70	1.1496	8	0	6	
14	0.6567	5000	open_chromatin_state_5	217104	30183148	36776	16.94	4385674	14.53	1.1658	13	0	1	
14	1.4857	5000	open_chromatin_state_6	217104	30183148	16288	7.50	3295482	10.92	0.6871	0	0	14	*****
14	1.0393	5000	open_chromatin_state_7	217104	30183148	18100	8.34	3112400	10.31	0.8085	6	0	8	
14	0.8410	5000	open_chromatin_state_8	217104	30183148	6223	2.87	2394227	7.93	0.3614	11	0	3	
14	0.0000	5000	open_chromatin_state_9	217104	30183148	17626	8.12	2659574	8.81	0.9214	14	0	0	
14	0.9460	5000	pseudogene	217104	30183148	0	0.00	225503	0.75	0.0000	4	0	10	
14	0.6782	5000	satellite	217104	30183148	12627	5.82	1892952	6.27	0.9274	14	0	0	*****
14	0.4565	5000	transposable_element	217104	30183148	33661	15.50	5038669	16.69	0.9288	14	0	0	*****
15	0.1978	5000	DNA_replication_origin	220000	30180252	602	0.27	1059788	3.51	0.0779	11	0	4	
15	1.2346	5000	DNAseI_hypersensitive_site	220000	30180252	37358	16.98	3945444	13.07	1.2989	1	0	14	
15	1.2024	5000	gene	220000	30180252	121119	55.05	15903338	52.69	1.0448	0	0	15	*****
15	1.2126	5000	open_chromatin_state_1	220000	30180252	25097	11.41	3429403	11.36	1.0039	2	0	13	
15	1.2523	5000	open_chromatin_state_2	220000	30180252	34515	15.69	3066135	10.16	1.5442	4	0	11	
15	1.4188	5000	open_chromatin_state_3	220000	30180252	25825	11.74	3097025	10.26	1.1439	1	0	14	
15	1.0118	5000	open_chromatin_state_4	220000	30180252	32740	14.88	4745660	15.72	0.9464	8	0	7	
15	0.6567	5000	open_chromatin_state_5	220000	30180252	31367	14.26	4391083	14.55	0.9799	14	0	1	
15	1.4857	5000	open_chromatin_state_6	220000	30180252	22256	10.12	3289514	10.90	0.9281	0	0	15	*****
15	1.0393	5000	open_chromatin_state_7	220000	30180252	18735	8.52	3111765	10.31	0.8259	6	0	9	
15	0.8410	5000	open_chromatin_state_8	220000	30180252	16337	7.43	2384113	7.90	0.9400	12	0	3	
15	0.0000	5000	open_chromatin_state_9	220000	30180252	13128	5.97	2664072	8.83	0.6760	15	0	0	
15	0.9460	5000	pseudogene	220000	30180252	551	0.25	224952	0.75	0.3360	4	0	11	
15	0.6782	5000	satellite	220000	30180252	15479	7.04	1890100	6.26	1.1235	15	0	0	*****
15	0.4565	5000	transposable_element	220000	30180252	30322	13.78	5042008	16.71	0.8250	15	0	0	*****
16	0.1978	5000	DNA_replication_origin	217850	30182402	10989	5.04	1049401	3.48	1.4508	12	0	4	
16	1.2346	5000	DNAseI_hypersensitive_site	217850	30182402	32573	14.95	3950229	13.09	1.1424	1	0	15	
16	1.2024	5000	gene	217850	30182402	120707	55.41	15903750	52.69	1.0515	0	0	16	*****
16	1.2126	5000	open_chromatin_state_1	217850	30182402	39093	17.94	3415407	11.32	1.5858	3	0	13	
16	1.2523	5000	open_chromatin_state_2	217850	30182402	20943	9.61	3079707	10.20	0.9422	4	0	12	
16	1.4188	5000	open_chromatin_state_3	217850	30182402	31483	14.45	3091367	10.24	1.4110	1	0	15	
16	1.0118	5000	open_chromatin_state_4	217850	30182402	24339	11.17	4754061	15.75	0.7093	8	0	8	
16	0.6567	5000	open_chromatin_state_5	217850	30182402	27023	12.40	4395427	14.56	0.8518	15	0	1	
16	1.4857	5000	open_chromatin_state_6	217850	30182402	16418	7.54	3295352	10.92	0.6903	0	0	16	*****
16	1.0393	5000	open_chromatin_state_7	217850	30182402	23350	10.72	3107150	10.29	1.0412	7	0	9	
16	0.8410	5000	open_chromatin_state_8	217850	30182402	13319	6.11	2387131	7.91	0.7730	12	0	4	
16	0.0000	5000	open_chromatin_state_9	217850	30182402	21882	10.04	2655318	8.80	1.1417	16	0	0	
16	0.9460	5000	pseudogene	217850	30182402	1181	0.54	224322	0.74	0.7294	4	0	12	
16	0.6782	5000	satellite	217850	30182402	12516	5.75	1893063	6.27	0.9160	16	0	0	*****
