Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
357	2x	open_chromatin_state_4	9923.2	35907.6	5
358	2x	open_chromatin_state_4	2788.7	3970.4	6
359	2x	open_chromatin_state_4	7886.8	28894.1	6
360	2x	open_chromatin_state_4	7669.3	15867.8	6
361	2x	open_chromatin_state_4	11265.0	37867.1	6
362	2x	open_chromatin_state_4	4592.2	7711.5	6
363	2x	open_chromatin_state_4	10856.2	24055.5	6
364	2x	open_chromatin_state_4	8669.1	30690.5	6
365	2x	open_chromatin_state_4	20478.9	58958.9	6
366	2x	open_chromatin_state_4	3014.5	9536.6	7
367	2x	open_chromatin_state_4	21786.9	68011.0	7
368	2x	open_chromatin_state_4	8869.5	21813.8	7
369	2x	open_chromatin_state_4	19329.8	65890.8	7
370	2x	open_chromatin_state_4	15463.8	54869.3	7
371	2x	open_chromatin_state_4	6909.6	17042.5	7
372	2x	open_chromatin_state_4	5262.9	7660.7	7
373	2x	open_chromatin_state_4	16022.5	49284.7	7
374	2x	open_chromatin_state_4	14692.8	50914.6	7
375	2x	open_chromatin_state_4	5602.9	10624.5	7
376	2x	open_chromatin_state_4	22381.1	60019.0	7
377	2x	open_chromatin_state_4	12925.5	32075.8	7
378	2x	open_chromatin_state_4	7730.3	23362.8	7
379	2x	open_chromatin_state_4	9326.8	30712.3	7
380	2x	open_chromatin_state_4	22458.3	77608.0	7
381	2x	open_chromatin_state_4	9567.1	31066.3	7
382	2x	open_chromatin_state_4	3744.2	4506.2	7
383	2x	open_chromatin_state_4	5409.1	18164.1	7
384	2x	open_chromatin_state_4	9435.5	25451.1	7
385	2x	open_chromatin_state_4	21008.9	68400.5	7
386	2x	open_chromatin_state_4	15021.3	47854.8	7
387	2x	open_chromatin_state_4	15645.0	46006.6	7
388	2x	open_chromatin_state_4	16815.7	61261.8	7
389	2x	open_chromatin_state_4	16024.5	58749.7	7
390	2x	open_chromatin_state_4	18422.2	59681.2	7
391	2x	open_chromatin_state_4	11467.7	43349.4	7
392	2x	open_chromatin_state_4	13299.5	45435.1	7
393	2x	open_chromatin_state_4	5690.7	12031.6	7
394	2x	open_chromatin_state_4	18100.2	62303.0	7
395	2x	open_chromatin_state_4	25418.3	79382.0	7
396	2x	open_chromatin_state_4	24373.0	67214.6	7
397	2x	open_chromatin_state_4	8329.6	20847.4	7
398	2x	open_chromatin_state_4	30064.9	75850.6	7
399	2x	open_chromatin_state_4	5155.2	11219.8	7
400	2x	open_chromatin_state_4	10698.2	29120.0	7
401	2x	open_chromatin_state_4	18035.5	55287.9	7
402	2x	open_chromatin_state_4	12908.2	29365.7	7
403	2x	open_chromatin_state_4	14089.7	52708.3	7
404	2x	open_chromatin_state_4	4840.6	8621.3	7
405	2x	open_chromatin_state_4	11411.5	33771.7	7
406	2x	open_chromatin_state_4	4616.3	8544.9	7
407	2x	open_chromatin_state_4	11966.8	31113.6	7
408	2x	open_chromatin_state_4	10971.1	26842.8	7
409	2x	open_chromatin_state_4	10819.4	29404.0	7
410	2x	open_chromatin_state_4	21262.4	63325.5	7
411	2x	open_chromatin_state_4	18071.4	66300.7	7
412	2x	open_chromatin_state_4	22061.6	69594.7	7
413	2x	open_chromatin_state_4	29050.9	77522.8	7
414	2x	open_chromatin_state_4	8332.2	30060.3	7
415	2x	open_chromatin_state_4	12637.5	56256.0	7
416	2x	open_chromatin_state_4	5140.5	10534.0	7
417	2x	open_chromatin_state_4	22891.5	65945.9	7
418	2x	open_chromatin_state_4	9718.7	29697.5	7
419	2x	open_chromatin_state_4	19871.5	67490.1	7
420	2x	open_chromatin_state_4	19812.2	72488.7	7
421	2x	open_chromatin_state_4	7899.4	18400.9	7
422	2x	open_chromatin_state_4	6309.7	12604.4	7
423	2x	open_chromatin_state_4	9662.1	23978.8	7
424	2x	open_chromatin_state_4	7344.7	23652.7	7
425	2x	open_chromatin_state_4	3592.8	4332.2	7
426	2x	open_chromatin_state_4	9453.8	25556.0	7
427	2x	open_chromatin_state_4	8638.1	32320.1	7
428	2x	open_chromatin_state_4	12338.5	40982.3	7
429	2x	open_chromatin_state_4	6604.4	17501.9	7
430	2x	open_chromatin_state_4	8497.7	18374.8	7
431	2x	open_chromatin_state_4	4931.5	10999.3	7
432	2x	open_chromatin_state_4	11354.7	37361.0	7
433	2x	open_chromatin_state_4	11414.0	51101.2	7
434	2x	open_chromatin_state_4	20056.8	75232.8	7
435	2x	open_chromatin_state_4	26544.8	70992.3	7
436	2x	open_chromatin_state_4	10095.8	44380.5	7
437	2x	open_chromatin_state_4	19005.4	50420.2	7
438	2x	open_chromatin_state_4	17638.8	46291.8	7
439	2x	open_chromatin_state_4	5295.1	13274.7	7
440	2x	open_chromatin_state_4	17866.1	59935.6	7
441	2x	open_chromatin_state_4	4721.2	9187.2	7
442	2x	open_chromatin_state_4	13400.2	57503.7	7
443	2x	open_chromatin_state_4	7252.5	22772.3	7
444	2x	open_chromatin_state_4	5916.4	8232.6	7
445	2x	open_chromatin_state_4	10606.7	32841.8	7
446	2x	open_chromatin_state_4	18090.3	49864.7	7
447	2x	open_chromatin_state_4	15002.0	63568.9	7
448	2x	open_chromatin_state_4	14827.9	48906.7	7
449	2x	open_chromatin_state_4	10783.9	29467.4	7
450	2x	open_chromatin_state_4	4820.9	11673.3	7
451	2x	open_chromatin_state_4	8950.0	31977.4	7
452	2x	open_chromatin_state_4	3962.6	6351.8	7
453	2x	open_chromatin_state_4	33077.4	94023.9	7
454	2x	open_chromatin_state_4	12678.0	53927.4	7
455	2x	open_chromatin_state_4	16298.6	46747.2	7
456	2x	open_chromatin_state_4	5169.5	16591.5	7
457	2x	open_chromatin_state_4	8494.3	22658.6	7
458	2x	open_chromatin_state_4	10630.6	27142.9	7
459	2x	open_chromatin_state_4	19398.8	61077.7	7
460	2x	open_chromatin_state_4	26319.3	75162.0	7
461	2x	open_chromatin_state_4	24744.8	78587.5	7
462	2x	open_chromatin_state_4	6786.6	14554.8	7
463	2x	open_chromatin_state_4	4327.5	12653.3	7
464	2x	open_chromatin_state_4	6662.1	22379.4	7
465	2x	open_chromatin_state_4	4811.3	6066.2	7
466	2x	open_chromatin_state_4	5036.8	8106.1	7
467	2x	open_chromatin_state_4	12458.6	48379.4	7
468	2x	open_chromatin_state_4	14081.4	40308.9	7
469	2x	open_chromatin_state_4	11767.3	52242.9	7
470	2x	open_chromatin_state_4	3526.3	5343.5	7
471	2x	open_chromatin_state_4	25912.8	87794.6	7
472	2x	open_chromatin_state_4	8644.9	25655.8	7
473	2x	open_chromatin_state_4	6720.7	13236.2	7
474	2x	open_chromatin_state_4	13664.9	60133.1	7
475	2x	open_chromatin_state_4	23454.3	80590.7	7
476	2x	open_chromatin_state_4	14829.1	59267.4	7
477	2x	open_chromatin_state_4	4258.1	9627.3	7
478	2x	open_chromatin_state_4	7657.7	13403.6	7
479	2x	open_chromatin_state_4	3880.9	13615.0	7
480	2x	open_chromatin_state_4	10299.9	28676.0	7
481	2x	open_chromatin_state_4	16805.4	58942.2	7
482	2x	open_chromatin_state_4	12576.1	60068.0	7
483	2x	open_chromatin_state_4	26647.3	81744.9	7
484	2x	open_chromatin_state_4	4489.7	13733.0	7
485	2x	open_chromatin_state_4	14258.4	58044.5	7
486	2x	open_chromatin_state_4	10672.4	41533.0	7
487	2x	open_chromatin_state_4	8835.1	28451.4	7
488	2x	open_chromatin_state_4	12466.3	42616.7	7
489	2x	open_chromatin_state_4	20724.6	65920.7	7
490	2x	open_chromatin_state_4	24041.0	65346.5	7
491	2x	open_chromatin_state_4	9089.8	27437.7	7
492	2x	open_chromatin_state_4	18145.8	54386.5	7
493	2x	open_chromatin_state_4	14324.4	46242.8	7
494	2x	open_chromatin_state_4	23195.1	67847.1	7
