Run	Copy_number	Feature	Average_distance_to_nearest_feature	Standard_deviation	#_of_times_shuffled_average_was_below_real_average
230	3x	open_chromatin_state_8	23070.2	27726.0	179
231	3x	open_chromatin_state_8	24731.9	30738.8	180
232	3x	open_chromatin_state_8	25153.2	37626.4	181
233	3x	open_chromatin_state_8	22623.6	27803.9	182
234	3x	open_chromatin_state_8	27710.4	31663.7	183
235	3x	open_chromatin_state_8	27483.6	33258.9	184
236	3x	open_chromatin_state_8	28416.5	40453.0	185
237	3x	open_chromatin_state_8	19883.2	36648.1	186
238	3x	open_chromatin_state_8	37562.5	56752.7	186
239	3x	open_chromatin_state_8	25987.3	31214.5	187
240	3x	open_chromatin_state_8	24809.1	29980.0	188
241	3x	open_chromatin_state_8	26699.1	37754.7	189
242	3x	open_chromatin_state_8	25967.0	30303.5	190
243	3x	open_chromatin_state_8	22089.2	28497.5	191
244	3x	open_chromatin_state_8	25713.8	29909.2	192
245	3x	open_chromatin_state_8	28915.9	41101.5	192
246	3x	open_chromatin_state_8	27571.2	40202.0	193
247	3x	open_chromatin_state_8	18047.5	24587.7	194
248	3x	open_chromatin_state_8	25528.1	36103.4	195
249	3x	open_chromatin_state_8	30820.7	45403.4	195
250	3x	open_chromatin_state_8	26432.1	40217.7	196
251	3x	open_chromatin_state_8	22598.9	25821.9	197
252	3x	open_chromatin_state_8	26666.4	40372.7	198
253	3x	open_chromatin_state_8	30839.7	40050.5	198
254	3x	open_chromatin_state_8	31073.8	41014.0	198
255	3x	open_chromatin_state_8	15909.3	19688.2	199
256	3x	open_chromatin_state_8	21142.5	31278.2	200
257	3x	open_chromatin_state_8	19549.8	29486.3	201
258	3x	open_chromatin_state_8	20839.8	28022.7	202
259	3x	open_chromatin_state_8	28991.5	33841.3	202
260	3x	open_chromatin_state_8	26049.0	44827.1	203
261	3x	open_chromatin_state_8	18105.8	23911.8	204
262	3x	open_chromatin_state_8	22156.7	25619.0	205
263	3x	open_chromatin_state_8	24109.8	31781.0	206
264	3x	open_chromatin_state_8	30177.0	41740.3	206
265	3x	open_chromatin_state_8	26737.5	36941.3	207
266	3x	open_chromatin_state_8	27329.1	39387.1	208
267	3x	open_chromatin_state_8	26466.2	31302.8	209
268	3x	open_chromatin_state_8	20044.6	24179.4	210
269	3x	open_chromatin_state_8	29354.4	35512.2	210
270	3x	open_chromatin_state_8	21082.5	28563.3	211
271	3x	open_chromatin_state_8	25820.0	36549.1	212
272	3x	open_chromatin_state_8	32795.4	49661.8	212
273	3x	open_chromatin_state_8	33642.9	38854.0	212
274	3x	open_chromatin_state_8	26430.7	28526.2	213
275	3x	open_chromatin_state_8	22568.8	43334.7	214
276	3x	open_chromatin_state_8	20278.8	29931.8	215
277	3x	open_chromatin_state_8	15445.7	20045.9	216
278	3x	open_chromatin_state_8	25194.9	31112.2	217
279	3x	open_chromatin_state_8	24132.4	29815.2	218
280	3x	open_chromatin_state_8	31832.8	31984.5	218
281	3x	open_chromatin_state_8	36640.8	49063.4	218
282	3x	open_chromatin_state_8	20430.3	22749.5	219
283	3x	open_chromatin_state_8	23811.9	34611.7	220
284	3x	open_chromatin_state_8	28826.2	38888.5	221
285	3x	open_chromatin_state_8	20224.7	27063.1	222
286	3x	open_chromatin_state_8	29957.8	40383.2	222
287	3x	open_chromatin_state_8	30733.6	43472.7	222
288	3x	open_chromatin_state_8	29173.1	35978.3	222
289	3x	open_chromatin_state_8	28025.1	34544.1	223
290	3x	open_chromatin_state_8	22998.3	33091.9	224
291	3x	open_chromatin_state_8	24041.7	37211.0	225
292	3x	open_chromatin_state_8	28776.4	39862.0	226
293	3x	open_chromatin_state_8	26138.6	28771.9	227
294	3x	open_chromatin_state_8	20465.5	28223.2	228
295	3x	open_chromatin_state_8	27631.5	39362.8	229
296	3x	open_chromatin_state_8	19975.6	24477.2	230
297	3x	open_chromatin_state_8	21101.4	20856.2	231
298	3x	open_chromatin_state_8	26558.2	29853.7	232
299	3x	open_chromatin_state_8	27078.5	50311.8	233
300	3x	open_chromatin_state_8	34841.8	39540.2	233
301	3x	open_chromatin_state_8	24774.5	29667.5	234
302	3x	open_chromatin_state_8	20299.1	24891.3	235
303	3x	open_chromatin_state_8	19727.4	21137.4	236
304	3x	open_chromatin_state_8	27528.4	33623.9	237
305	3x	open_chromatin_state_8	27643.3	33835.5	238
306	3x	open_chromatin_state_8	15934.3	19877.9	239
307	3x	open_chromatin_state_8	25088.0	26302.6	240
308	3x	open_chromatin_state_8	16773.6	18048.3	241
309	3x	open_chromatin_state_8	27298.6	37094.7	242
310	3x	open_chromatin_state_8	25914.1	36561.5	243
311	3x	open_chromatin_state_8	33026.1	40446.7	243
312	3x	open_chromatin_state_8	29933.0	48098.9	243
313	3x	open_chromatin_state_8	27320.5	34813.0	244
314	3x	open_chromatin_state_8	26963.3	43054.7	245
315	3x	open_chromatin_state_8	29702.5	44577.7	245
316	3x	open_chromatin_state_8	31109.9	35470.8	245
317	3x	open_chromatin_state_8	21352.5	38065.7	246
318	3x	open_chromatin_state_8	25615.5	34350.8	247
319	3x	open_chromatin_state_8	22219.8	39391.6	248
320	3x	open_chromatin_state_8	15270.6	25123.4	249
321	3x	open_chromatin_state_8	25147.3	30516.7	250
322	3x	open_chromatin_state_8	25700.3	40646.9	251
323	3x	open_chromatin_state_8	36281.4	44090.4	251
324	3x	open_chromatin_state_8	25956.4	28359.0	252
325	3x	open_chromatin_state_8	22794.6	26764.3	253
326	3x	open_chromatin_state_8	31288.1	49383.8	253
327	3x	open_chromatin_state_8	20893.4	31013.7	254
328	3x	open_chromatin_state_8	24919.3	31052.8	255
329	3x	open_chromatin_state_8	19043.2	25120.8	256
330	3x	open_chromatin_state_8	25321.2	30262.0	257
331	3x	open_chromatin_state_8	16676.0	19350.2	258
332	3x	open_chromatin_state_8	32717.6	37962.3	258
333	3x	open_chromatin_state_8	25434.5	37962.7	259
334	3x	open_chromatin_state_8	19941.8	25867.8	260
335	3x	open_chromatin_state_8	19064.3	25977.8	261
336	3x	open_chromatin_state_8	18272.5	24351.6	262
337	3x	open_chromatin_state_8	29173.2	43221.5	262
338	3x	open_chromatin_state_8	21624.7	26948.9	263
339	3x	open_chromatin_state_8	33841.5	38766.5	263
340	3x	open_chromatin_state_8	19064.3	21397.2	264
341	3x	open_chromatin_state_8	26506.3	31604.8	265
342	3x	open_chromatin_state_8	22613.0	29512.7	266
343	3x	open_chromatin_state_8	27524.5	38692.7	267
344	3x	open_chromatin_state_8	19923.8	30164.2	268
345	3x	open_chromatin_state_8	27883.2	36896.7	269
346	3x	open_chromatin_state_8	19159.5	25887.1	270
347	3x	open_chromatin_state_8	22427.5	31817.9	271
348	3x	open_chromatin_state_8	14893.1	22751.7	272
349	3x	open_chromatin_state_8	22657.6	32767.4	273
350	3x	open_chromatin_state_8	22783.7	28101.0	274
351	3x	open_chromatin_state_8	22660.2	29896.9	275
352	3x	open_chromatin_state_8	24856.9	35526.2	276
353	3x	open_chromatin_state_8	23419.6	27827.8	277
354	3x	open_chromatin_state_8	16706.5	24221.0	278
355	3x	open_chromatin_state_8	29924.9	41954.0	278
356	3x	open_chromatin_state_8	22089.3	25983.1	279
357	3x	open_chromatin_state_8	19639.8	30660.9	280
358	3x	open_chromatin_state_8	29564.8	42052.2	280
359	3x	open_chromatin_state_8	22381.9	40573.7	281
360	3x	open_chromatin_state_8	22991.4	35932.3	282
361	3x	open_chromatin_state_8	25461.0	33228.5	283
362	3x	open_chromatin_state_8	23691.2	30260.3	284
363	3x	open_chromatin_state_8	21837.8	26552.3	285
364	3x	open_chromatin_state_8	20982.6	21598.1	286
365	3x	open_chromatin_state_8	30182.8	32976.5	286
366	3x	open_chromatin_state_8	21516.5	28894.9	287
367	3x	open_chromatin_state_8	25003.9	39549.1	288
368	3x	open_chromatin_state_8	31833.0	46499.6	288
369	3x	open_chromatin_state_8	25449.1	37485.8	289
370	3x	open_chromatin_state_8	24687.8	31520.7	290
371	3x	open_chromatin_state_8	32717.3	43531.8	290
372	3x	open_chromatin_state_8	30939.0	38143.5	290
373	3x	open_chromatin_state_8	23063.9	25067.4	291
374	3x	open_chromatin_state_8	24404.0	33706.0	292
375	3x	open_chromatin_state_8	26762.2	30095.7	293
376	3x	open_chromatin_state_8	20263.5	34712.1	294
377	3x	open_chromatin_state_8	32781.7	48827.5	294
378	3x	open_chromatin_state_8	27096.7	40076.8	295
379	3x	open_chromatin_state_8	32010.9	53698.5	295
380	3x	open_chromatin_state_8	33533.4	39207.2	295
381	3x	open_chromatin_state_8	27700.1	32393.9	296
382	3x	open_chromatin_state_8	18477.0	28449.1	297
383	3x	open_chromatin_state_8	19462.6	37044.9	298
384	3x	open_chromatin_state_8	32651.5	44511.9	298
385	3x	open_chromatin_state_8	21356.8	27587.4	299
386	3x	open_chromatin_state_8	17035.2	21408.4	300
387	3x	open_chromatin_state_8	21603.6	32002.6	301
388	3x	open_chromatin_state_8	24221.9	26165.2	302
389	3x	open_chromatin_state_8	24502.2	39982.4	303
390	3x	open_chromatin_state_8	20837.2	30531.1	304
391	3x	open_chromatin_state_8	18438.7	31890.5	305
392	3x	open_chromatin_state_8	24751.4	28400.0	306
393	3x	open_chromatin_state_8	20787.3	29496.5	307
394	3x	open_chromatin_state_8	32191.5	45664.2	307
395	3x	open_chromatin_state_8	23304.5	27741.2	308
396	3x	open_chromatin_state_8	29045.7	45132.5	308
397	3x	open_chromatin_state_8	26947.0	34859.8	309
398	3x	open_chromatin_state_8	31158.0	38602.5	309
399	3x	open_chromatin_state_8	28038.0	43059.5	310
400	3x	open_chromatin_state_8	26900.1	33533.3	311
401	3x	open_chromatin_state_8	28332.1	38380.2	312
402	3x	open_chromatin_state_8	25826.8	37443.2	313
403	3x	open_chromatin_state_8	30667.5	51125.0	313
404	3x	open_chromatin_state_8	25691.0	42825.8	314
405	3x	open_chromatin_state_8	14687.3	25048.3	315
406	3x	open_chromatin_state_8	27198.8	26791.6	316
407	3x	open_chromatin_state_8	24987.1	25638.5	317
408	3x	open_chromatin_state_8	21140.1	29517.0	318
409	3x	open_chromatin_state_8	20621.8	31904.3	319
410	3x	open_chromatin_state_8	26753.5	33501.6	320
411	3x	open_chromatin_state_8	21616.3	31300.4	321
412	3x	open_chromatin_state_8	30469.6	46288.7	321
413	3x	open_chromatin_state_8	19532.4	28067.7	322
414	3x	open_chromatin_state_8	32737.4	35581.0	322
415	3x	open_chromatin_state_8	16736.6	22320.6	323
416	3x	open_chromatin_state_8	21877.2	27814.0	324
417	3x	open_chromatin_state_8	34871.8	47821.6	324
418	3x	open_chromatin_state_8	30958.2	35648.3	324
419	3x	open_chromatin_state_8	24041.8	37464.6	325
420	3x	open_chromatin_state_8	35346.1	45466.0	325
421	3x	open_chromatin_state_8	22505.7	37082.4	326
422	3x	open_chromatin_state_8	21786.7	22234.0	327
423	3x	open_chromatin_state_8	29066.0	47868.7	327
424	3x	open_chromatin_state_8	24769.8	34677.7	328
425	3x	open_chromatin_state_8	28561.5	39989.3	329
426	3x	open_chromatin_state_8	19350.9	35501.8	330
427	3x	open_chromatin_state_8	18310.5	25508.6	331
428	3x	open_chromatin_state_8	22173.2	33848.1	332
429	3x	open_chromatin_state_8	23684.5	23227.9	333
430	3x	open_chromatin_state_8	25518.3	30095.1	334
431	3x	open_chromatin_state_8	19456.2	22553.9	335
432	3x	open_chromatin_state_8	28386.3	40050.2	336
433	3x	open_chromatin_state_8	25176.2	35811.7	337
434	3x	open_chromatin_state_8	20453.0	33667.2	338
435	3x	open_chromatin_state_8	23175.5	32421.7	339
436	3x	open_chromatin_state_8	31910.9	36791.5	339
437	3x	open_chromatin_state_8	23509.6	31569.5	340
438	3x	open_chromatin_state_8	22104.3	24788.8	341
439	3x	open_chromatin_state_8	25971.5	35528.6	342
440	3x	open_chromatin_state_8	23861.3	33599.6	343
441	3x	open_chromatin_state_8	24365.6	36053.9	344
442	3x	open_chromatin_state_8	22763.5	29443.0	345
443	3x	open_chromatin_state_8	21750.7	26589.7	346
444	3x	open_chromatin_state_8	15705.5	26845.8	347
445	3x	open_chromatin_state_8	28913.4	42886.6	347
446	3x	open_chromatin_state_8	21810.5	32823.5	348
447	3x	open_chromatin_state_8	29157.1	35953.1	348
448	3x	open_chromatin_state_8	20297.0	36973.5	349
449	3x	open_chromatin_state_8	23620.4	32311.8	350
450	3x	open_chromatin_state_8	24380.2	32093.3	351
451	3x	open_chromatin_state_8	29864.7	31239.1	351
452	3x	open_chromatin_state_8	25799.8	27751.8	352
453	3x	open_chromatin_state_8	21680.7	36407.3	353
454	3x	open_chromatin_state_8	21038.6	23241.2	354
455	3x	open_chromatin_state_8	26246.6	32329.1	355
456	3x	open_chromatin_state_8	16574.5	22129.5	356
457	3x	open_chromatin_state_8	21633.3	25021.1	357
458	3x	open_chromatin_state_8	20129.6	26086.5	358
459	3x	open_chromatin_state_8	26955.5	29647.6	359
460	3x	open_chromatin_state_8	30022.1	39299.1	359
461	3x	open_chromatin_state_8	20827.1	29979.1	360
462	3x	open_chromatin_state_8	22305.6	36942.6	361
463	3x	open_chromatin_state_8	20112.6	21756.5	362
464	3x	open_chromatin_state_8	22844.7	24667.0	363
465	3x	open_chromatin_state_8	18932.8	31312.6	364
466	3x	open_chromatin_state_8	20252.0	24901.7	365
467	3x	open_chromatin_state_8	25831.3	35441.3	366
468	3x	open_chromatin_state_8	23725.8	25118.0	367
469	3x	open_chromatin_state_8	29657.9	39452.3	367
470	3x	open_chromatin_state_8	23669.2	29901.4	368
471	3x	open_chromatin_state_8	25674.1	39101.1	369
472	3x	open_chromatin_state_8	23432.8	30169.4	370
473	3x	open_chromatin_state_8	24352.9	32269.3	371
474	3x	open_chromatin_state_8	22852.6	35642.9	372
475	3x	open_chromatin_state_8	18661.4	22576.1	373
476	3x	open_chromatin_state_8	30546.7	35810.1	373
477	3x	open_chromatin_state_8	19017.2	25173.1	374
478	3x	open_chromatin_state_8	27548.8	31309.1	375
479	3x	open_chromatin_state_8	28726.2	34805.3	376
480	3x	open_chromatin_state_8	24024.9	26371.8	377
481	3x	open_chromatin_state_8	29121.9	41816.1	377
482	3x	open_chromatin_state_8	27795.5	42191.1	378
483	3x	open_chromatin_state_8	21693.5	25859.3	379
484	3x	open_chromatin_state_8	29800.0	33184.6	379
485	3x	open_chromatin_state_8	20083.5	24254.3	380
486	3x	open_chromatin_state_8	32083.7	39481.8	380
487	3x	open_chromatin_state_8	21713.2	32403.8	381
488	3x	open_chromatin_state_8	32107.2	49191.0	381
489	3x	open_chromatin_state_8	25029.1	42209.6	382
490	3x	open_chromatin_state_8	15783.6	17283.9	383
491	3x	open_chromatin_state_8	24468.9	34060.5	384
492	3x	open_chromatin_state_8	24686.4	31729.4	385
493	3x	open_chromatin_state_8	24659.7	39390.0	386
494	3x	open_chromatin_state_8	29032.8	42055.0	386
